filename_base,dataset_mapped,pychord_atc_score,chordino_atc_score,dataset_name,f_measure
354,POP909,0.14583333,0.6603774,POP909,0.207028
692,POP909,0.125,0.6113537,POP909,0.140406
304,POP909,0.04375,1.6010638,POP909,0.217493
342,POP909,0.045454547,0.546875,POP909,0.281525
046,POP909,0.085365854,0.46666667,POP909,0.245101
392,POP909,0.11731844,1.1908714,POP909,0.231878
713,POP909,0.31012657,0.54901963,POP909,0.090602
346,POP909,0.22685185,0.26923078,POP909,0.303797
203,POP909,0.6585366,2.6910377,POP909,0.170521
409,POP909,0.112,0.7567568,POP909,0.239444
088,POP909,0.045454547,1.1290323,POP909,0.213126
109,POP909,0.056,0.21604939,POP909,0.158238
864,POP909,0.05109489,1.0271739,POP909,0.174173
489,POP909,0.06306306,0.21212122,POP909,0.240964
072,POP909,0.93333334,0.0,POP909,0.203767
518,POP909,0.085020244,0.72324723,POP909,0.235932
814,POP909,0.35,1.7585645,POP909,0.100388
189,POP909,0.14285715,0.32407406,POP909,0.245349
781,POP909,0.0875,0.8484849,POP909,0.177354
481,POP909,0.0472973,0.71428573,POP909,0.137712
802,POP909,0.9144144,0.47191012,POP909,0.1561
586,POP909,0.23728813,0.083333336,POP909,0.220035
052,POP909,0.14788732,0.11666667,POP909,0.228096
169,POP909,0.4057971,0.0,POP909,0.326641
090,POP909,0.21,0.6666667,POP909,0.181581
574,POP909,0.068627454,0.12068965,POP909,0.201277
633,POP909,0.18421052,0.3398058,POP909,0.176234
278,POP909,0.033175357,2.8942308,POP909,0.180421
153,POP909,0.118644066,0.56,POP909,0.18807
224,POP909,1.006689,1.3050847,POP909,0.229448
228,POP909,0.0945946,1.0594594,POP909,0.222073
520,POP909,0.3181818,1.0214592,POP909,0.175739
550,POP909,0.37984496,0.41025642,POP909,0.144092
367,POP909,0.09589041,0.32941177,POP909,0.300961
258,POP909,0.029045643,0.7094595,POP909,0.238916
212,POP909,0.6494845,0.8590909,POP909,0.22046
726,POP909,0.114285715,0.33653846,POP909,0.20404
292,POP909,1.0731132,0.530303,POP909,0.212217
200,POP909,0.3948718,0.86206895,POP909,0.210733
625,POP909,0.3951613,0.7109375,POP909,0.172807
191,POP909,0.42857143,2.1967213,POP909,0.179737
204,POP909,0.7777778,0.57931036,POP909,0.177453
355,POP909,0.03508772,1.1192412,POP909,0.095646
047,POP909,0.03723404,0.14685315,POP909,0.208752
385,POP909,0.09589041,0.4090909,POP909,0.242896
798,POP909,0.71707314,1.6481994,POP909,0.119541
790,POP909,0.328125,0.071428575,POP909,0.156399
406,POP909,0.5185185,0.6621622,POP909,0.199412
702,POP909,0.050541516,0.6467391,POP909,0.182123
035,POP909,0.12138728,0.35714287,POP909,0.152856
448,POP909,0.10769231,0.6363636,POP909,0.31808
361,POP909,0.07692308,0.109375,POP909,0.251926
549,POP909,0.34054053,0.3943662,POP909,0.303353
015,POP909,0.09090909,0.4190141,POP909,0.192459
841,POP909,0.34285715,1.2821052,POP909,0.125548
845,POP909,0.11111111,0.3398058,POP909,0.248116
883,POP909,0.041420117,0.36842105,POP909,0.240361
128,POP909,0.040462427,0.6666667,POP909,0.211726
