filename_base,dataset_mapped,pychord_atc_score,chordino_atc_score,dataset_name,f_measure
636,POP909,0.29745042,0.2837838,POP909,0.165025
194,POP909,0.21538462,0.8115942,POP909,0.193662
707,POP909,0.8623188,1.2868687,POP909,0.251429
561,POP909,0.036842104,0.81914896,POP909,0.15617
686,POP909,0.21875,1.4935344,POP909,0.18596
215,POP909,0.08571429,1.8876405,POP909,0.239013
265,POP909,0.20231214,0.96456695,POP909,0.154726
211,POP909,0.40875912,1.826087,POP909,0.149174
666,POP909,0.38118812,0.7,POP909,0.127864
253,POP909,0.3564815,1.8897338,POP909,0.19802
775,POP909,0.06113537,0.88349515,POP909,0.218266
312,POP909,0.090322584,0.54901963,POP909,0.408241
354,POP909,0.14583333,0.6603774,POP909,0.210491
692,POP909,0.125,0.6113537,POP909,0.145507
304,POP909,0.04375,1.6010638,POP909,0.196349
342,POP909,0.045454547,0.546875,POP909,0.400698
046,POP909,0.085365854,0.46666667,POP909,0.190476
392,POP909,0.11731844,1.1908714,POP909,0.152135
713,POP909,0.31012657,0.54901963,POP909,0.133779
346,POP909,0.22685185,0.26923078,POP909,0.261609
203,POP909,0.6585366,2.6910377,POP909,0.182347
409,POP909,0.112,0.7567568,POP909,0.21547
088,POP909,0.045454547,1.1290323,POP909,0.198898
109,POP909,0.056,0.21604939,POP909,0.123588
864,POP909,0.05109489,1.0271739,POP909,0.186787
489,POP909,0.06306306,0.21212122,POP909,0.228297
072,POP909,0.93333334,0.0,POP909,0.157639
518,POP909,0.085020244,0.72324723,POP909,0.229803
814,POP909,0.35,1.7585645,POP909,0.086269
189,POP909,0.14285715,0.32407406,POP909,0.207362
781,POP909,0.0875,0.8484849,POP909,0.155618
481,POP909,0.0472973,0.71428573,POP909,0.108025
802,POP909,0.9144144,0.47191012,POP909,0.104651
586,POP909,0.23728813,0.083333336,POP909,0.240068
052,POP909,0.14788732,0.11666667,POP909,0.291421
169,POP909,0.4057971,0.0,POP909,0.320054
090,POP909,0.21,0.6666667,POP909,0.188226
574,POP909,0.068627454,0.12068965,POP909,0.192827
633,POP909,0.18421052,0.3398058,POP909,0.207381
278,POP909,0.033175357,2.8942308,POP909,0.270673
153,POP909,0.118644066,0.56,POP909,0.186938
224,POP909,1.006689,1.3050847,POP909,0.139937
228,POP909,0.0945946,1.0594594,POP909,0.122618
520,POP909,0.3181818,1.0214592,POP909,0.193991
550,POP909,0.37984496,0.41025642,POP909,0.132604
367,POP909,0.09589041,0.32941177,POP909,0.32121
258,POP909,0.029045643,0.7094595,POP909,0.222545
212,POP909,0.6494845,0.8590909,POP909,0.176456
726,POP909,0.114285715,0.33653846,POP909,0.210782
292,POP909,1.0731132,0.530303,POP909,0.210145
200,POP909,0.3948718,0.86206895,POP909,0.197137
625,POP909,0.3951613,0.7109375,POP909,0.210157
191,POP909,0.42857143,2.1967213,POP909,0.144144
204,POP909,0.7777778,0.57931036,POP909,0.174594
355,POP909,0.03508772,1.1192412,POP909,0.134673
047,POP909,0.03723404,0.14685315,POP909,0.187243
385,POP909,0.09589041,0.4090909,POP909,0.168831
798,POP909,0.71707314,1.6481994,POP909,0.187099
790,POP909,0.328125,0.071428575,POP909,0.128971
406,POP909,0.5185185,0.6621622,POP909,0.172025
702,POP909,0.050541516,0.6467391,POP909,0.120375
035,POP909,0.12138728,0.35714287,POP909,0.139432
448,POP909,0.10769231,0.6363636,POP909,0.207364
361,POP909,0.07692308,0.109375,POP909,0.170916
549,POP909,0.34054053,0.3943662,POP909,0.344956
015,POP909,0.09090909,0.4190141,POP909,0.154052
841,POP909,0.34285715,1.2821052,POP909,0.154298
845,POP909,0.11111111,0.3398058,POP909,0.138869
883,POP909,0.041420117,0.36842105,POP909,0.242852
128,POP909,0.040462427,0.6666667,POP909,0.242653
833,POP909,0.115384616,0.36458334,POP909,0.274286
424,POP909,0.045161292,0.22826087,POP909,0.151286
587,POP909,0.47115386,1.1212121,POP909,0.188049
053,POP909,0.3043478,0.7345679,POP909,0.168852
091,POP909,0.04761905,0.3916084,POP909,0.210169
229,POP909,1.1475409,0.6603774,POP909,0.284066
533,POP909,0.4117647,0.23161764,POP909,0.14876
871,POP909,0.06140351,0.8076923,POP909,0.215878
041,POP909,0.03723404,0.36296296,POP909,0.190112
450,POP909,0.057377048,0.0,POP909,0.18648
579,POP909,0.6,1.4518518,POP909,0.211235
521,POP909,0.0546875,0.41420117,POP909,0.155813
150,POP909,0.17948718,0.0,POP909,0.260591
525,POP909,0.52238804,0.45704466,POP909,0.146761
192,POP909,0.27450982,1.1217948,POP909,0.127024
142,POP909,0.054263566,0.6736402,POP909,0.156287
259,POP909,1.3870968,1.4642857,POP909,0.194858
739,POP909,0.0472973,0.52380955,POP909,0.235242
297,POP909,0.11290322,0.4117647,POP909,0.298815
614,POP909,0.9470588,0.7259259,POP909,0.227867
205,POP909,0.6157407,1.6153846,POP909,0.200616
184,POP909,0.06635071,1.1136364,POP909,0.209834
281,POP909,0.14141414,0.28865978,POP909,0.315015
727,POP909,0.05882353,0.4224138,POP909,0.215443
581,POP909,0.868,0.05109489,POP909,0.199844
668,POP909,0.59621453,1.5429639,POP909,0.130088
180,POP909,0.4834254,1.2101694,POP909,0.101746
398,POP909,0.16935484,0.84,POP909,0.217841
302,POP909,0.093333334,0.6666667,POP909,0.246869
231,POP909,0.045161292,1.2280701,POP909,0.221706
273,POP909,0.067961164,1.1666666,POP909,0.365734
332,POP909,0.62376237,0.0,POP909,0.514317
799,POP909,0.15384616,0.11290322,POP909,0.22089
795,POP909,0.11931818,1.9927007,POP909,0.169419
036,POP909,0.05645161,0.46192893,POP909,0.183743
386,POP909,0.6275862,1.4114442,POP909,0.179579
336,POP909,0.043887146,1.0421349,POP909,0.187234
449,POP909,0.031111112,0.35,POP909,0.187216
733,POP909,0.04191617,0.08045977,POP909,0.211849
487,POP909,0.33333334,0.8076923,POP909,0.19235
804,POP909,0.089171976,0.5,POP909,0.205956
066,POP909,0.033816423,0.43961352,POP909,0.218637
475,POP909,0.25925925,0.6885246,POP909,0.19639
588,POP909,0.05785124,0.41525424,POP909,0.270798
846,POP909,0.1971831,1.0903426,POP909,0.142719
350,POP909,0.088607594,0.76237625,POP909,0.307846
179,POP909,0.048611112,1.138756,POP909,0.169659
050,POP909,0.0472973,0.08045977,POP909,0.181511
842,POP909,0.049469966,1.6341463,POP909,0.173656
054,POP909,0.25925925,0.6069364,POP909,0.179398
463,POP909,0.044303797,0.2,POP909,0.226827
092,POP909,0.13207547,0.9851852,POP909,0.24683
129,POP909,0.029166667,1.6368159,POP909,0.228694
576,POP909,0.02631579,0.24778761,POP909,0.240295
167,POP909,0.0875,1.157258,POP909,0.139378
155,POP909,0.224,0.17948718,POP909,0.249694
830,POP909,0.29615384,1.1382114,POP909,0.153203
564,POP909,0.065727696,0.058333334,POP909,0.283979
030,POP909,0.10852713,0.17283951,POP909,0.173569
193,POP909,0.05185185,0.88023955,POP909,0.18768
451,POP909,0.05109489,0.5,POP909,0.124144
197,POP909,0.18421052,0.74556214,POP909,0.122293
298,POP909,0.1521739,0.8873239,POP909,0.364569
552,POP909,0.24852072,0.22027972,POP909,0.144323
665,POP909,0.057613168,0.56875,POP909,0.205165
181,POP909,0.21649484,0.6862745,POP909,0.144217
619,POP909,0.9810606,0.59659094,POP909,0.208775
627,POP909,0.18421052,0.8604651,POP909,0.231006
206,POP909,0.12,0.37668163,POP909,0.269201
728,POP909,0.17948718,0.55263156,POP909,0.29355
248,POP909,0.038251366,2.1445086,POP909,0.272166
286,POP909,0.1627907,1.6153846,POP909,0.236428
611,POP909,0.8181818,0.03125,POP909,0.241607
202,POP909,0.05147059,2.083721,POP909,0.23337
796,POP909,0.0945946,0.16470589,POP909,0.258885
220,POP909,0.09271523,1.1755725,POP909,0.238712
641,POP909,0.11155379,1.1472223,POP909,0.135577
236,POP909,0.6315789,1.1620554,POP909,0.156728
754,POP909,0.15135135,0.47368422,POP909,0.172006
742,POP909,0.053030305,0.07608695,POP909,0.242217
379,POP909,0.0882353,1.4954545,POP909,0.145421
784,POP909,0.025641026,0.37634408,POP909,0.148077
363,POP909,0.03271028,0.44680852,POP909,0.22922
859,POP909,0.08373206,0.969697,POP909,0.167804
250,POP909,0.059322033,0.5060241,POP909,0.15836
067,POP909,0.05882353,0.104477614,POP909,0.318455
313,POP909,0.14893617,0.94382024,POP909,0.39834
847,POP909,0.2848837,0.4525862,POP909,0.152863
760,POP909,0.17355372,1.7253522,POP909,0.142924
422,POP909,0.030701755,0.46090534,POP909,0.124505
055,POP909,0.061946902,0.53846157,POP909,0.168795
464,POP909,0.03448276,0.0,POP909,0.164722
831,POP909,0.14583333,0.11666667,POP909,0.14101
873,POP909,0.085365854,0.0,POP909,0.236992
001,POP909,0.9395973,0.1861702,POP909,0.186847
168,POP909,0.04,1.0526316,POP909,0.161953
144,POP909,0.055555556,0.38118812,POP909,0.202122
073,POP909,0.06451613,0.56852794,POP909,0.219952
482,POP909,0.21052632,0.18421052,POP909,0.245263
557,POP909,0.037037037,1.12,POP909,0.186833
595,POP909,0.31111112,0.7590361,POP909,0.217692
186,POP909,1.1666666,0.89534885,POP909,0.124385
616,POP909,1.2666667,0.8484849,POP909,0.202009
136,POP909,1.016129,0.18584071,POP909,0.286436
891,POP909,0.11570248,0.6758621,POP909,0.207185
583,POP909,0.08139535,0.0,POP909,0.212291
207,POP909,0.110526316,0.95628417,POP909,0.146763
729,POP909,0.21538462,1.12,POP909,0.217771
308,POP909,0.1981132,0.42168674,POP909,0.422685
249,POP909,0.18324608,1.6527778,POP909,0.203612
654,POP909,0.10071942,0.7777778,POP909,0.147818
275,POP909,0.7711864,0.64285713,POP909,0.347163
170,POP909,0.7016317,0.92528737,POP909,0.166439
717,POP909,0.6687898,1.3854166,POP909,0.184615
162,POP909,0.32110092,0.78099173,POP909,0.0875
709,POP909,0.071428575,0.54545456,POP909,0.246229
680,POP909,0.15981735,0.66818184,POP909,0.163382
Traditional__traditioner_af_swenska_folk_dansar.1.12__traditioner_af_swenska_folk_dansar.1.12,MSMD,0.2413793,0.0,MSMD,0.28125
Traditional__traditioner_af_swenska_folk_dansar.3.7__traditioner_af_swenska_folk_dansar.3.7,MSMD,0.7241379,0.0,MSMD,0.328042
Anonymous__lanative__lanative,MSMD,0.46666667,0.875,MSMD,0.083067
Traditional__traditioner_af_swenska_folk_dansar.1.4__traditioner_af_swenska_folk_dansar.1.4,MSMD,0.61403507,0.0,MSMD,0.139394
Yaniewicz__leslanciers__leslanciers,MSMD,0.92105263,0.0,MSMD,0.404211
TchaikovskyPI__O39__05MarchOfTheWoodenSoldiers,MSMD,1.0714285,1.630137,MSMD,0.118044
SchumannR__O68__schumann-op68-08-cavalier-sauvage,MSMD,0.25301206,1.0,MSMD,0.119691
Traditional__traditioner_af_swenska_folk_dansar.3.24__traditioner_af_swenska_folk_dansar.3.24,MSMD,2.118421,0.23333333,MSMD,0.336634
MozartWA__KV331__KV331_1_3_var2,MSMD,1.8888888,0.65625,MSMD,0.402312
BartokB__rom_folk_dance_1_bartok__rom_folk_dance_1_bartok,MSMD,2.2,0.0,MSMD,0.416244
BachJS__BWV856__BWV856_Praeludium11,MSMD,3.1140685,1.4112903,MSMD,0.299065
Spagnoletti__farnham__farnham,MSMD,0.19444445,0.0,MSMD,0.51746
BachJS__BWV515__anna-magdalena-20a,MSMD,0.5833333,0.0,MSMD,0.356021
ScarlattiD__K11__sonatensatz,MSMD,2.8647687,3.761194,MSMD,0.438247
BachJS__BWV856__BWV856_Fugue11,MSMD,1.9255015,0.053846154,MSMD,0.370256
BachJS__BWV826__22title-hub,MSMD,0.99115044,0.2837838,MSMD,0.531494
BachJS__BWV851__bwv851_fugue06,MSMD,0.8566434,0.0,MSMD,0.341428
SchumannR__O15__SchumannOp15No02,MSMD,0.9514563,0.3783784,MSMD,0.369983
BachJS__BWV869__BWV869_Praeludium24,MSMD,0.085365854,0.0,MSMD,0.447887
HandelGF__HWV585__sonatina-in-b-flat-major,MSMD,0.7205882,3.0,MSMD,0.13245
BachJS__BWV988__bwv-988-v12,MSMD,1.8551236,0.0,MSMD,0.524126
CzernyC__Op_821__Czerny_Op_821_No_013,MSMD,3.15,2.9473684,MSMD,0.212903
Traditional__traditioner_af_swenska_folk_dansar.3.21__traditioner_af_swenska_folk_dansar.3.21,MSMD,1.5638298,0.23333333,MSMD,0.329749
Traditional__traditioner_af_swenska_folk_dansar.3.4__traditioner_af_swenska_folk_dansar.3.4,MSMD,2.074074,0.0,MSMD,0.465517
Traditional__traditioner_af_swenska_folk_dansar.3.2__traditioner_af_swenska_folk_dansar.3.2,MSMD,1.4344262,0.0,MSMD,0.317719
BachJS__BWV816__french-suite-5-courante,MSMD,4.5563636,5.341598,MSMD,0.273703
BachJS__BWV849__bwv849a,MSMD,0.11764706,0.0,MSMD,0.41234
Mendelssohn-BartholdyF__O85__LiederOhneWorte_-_Op85_No1,MSMD,0.46666667,0.0,MSMD,0.144183
BachJS__BWV829__57title-hub,MSMD,0.04895105,0.0,MSMD,0.657872
HandelGF__Aylesford__06-impertinence,MSMD,1.75,0.0,MSMD,0.48505
BeethovenLv__O2__LVB_Sonate_02no1_3,MSMD,1.0294118,0.0,MSMD,0.441077
Traditional__traditioner_af_swenska_folk_dansar.1.1__traditioner_af_swenska_folk_dansar.1.1,MSMD,0.5185185,0.0,MSMD,0.37299
JoplinS__peacherine__peacherine,MSMD,0.21472393,0.4375,MSMD,0.439306
BachJS__BWV924a__bach-prelude-bwv924a,MSMD,1.0769231,5.25,MSMD,0.196796
HandelGF__Aylesford__13-air,MSMD,2.742268,2.2105262,MSMD,0.431877
HandelGF__Aylesford__18-passepied,MSMD,0.75,1.0,MSMD,0.410853
BachJS__BWV825__13title-hub,MSMD,1.1492537,0.109375,MSMD,0.553217
BurgmullerJFF__O100__25EF-06,MSMD,1.7669903,5.018868,MSMD,0.366748
BachJS__BWV806__bach-english-suite-1-bourree-1,MSMD,2.3163016,0.0,MSMD,0.218778
CzernyC__Op_821__Czerny_Op_821_No_014,MSMD,1.1666666,0.0,MSMD,0.183673
BachJS__BWVAnh691__BWV-691,MSMD,0.4827586,0.7777778,MSMD,0.393064
Traditional__traditioner_af_swenska_folk_dansar.1.5__traditioner_af_swenska_folk_dansar.1.5,MSMD,0.5833333,0.0,MSMD,0.410256
Mendelssohn-BartholdyF__O53__SongWW_opus53no5,MSMD,2.976048,4.21267,MSMD,0.519481
ScriabinA__O16__scriabine-op16-no2,MSMD,2.625,0.1627907,MSMD,0.336723
MozartWA__K6deest__k6deest,MSMD,3.4275863,4.303704,MSMD,0.251163
BeethovenLv__WoO59__fur_Elise_WoO59,MSMD,3.5,5.1538463,MSMD,0.514599
BachJS__BWV988__bwv-988-v22,MSMD,0.47457626,0.0,MSMD,0.447653
BachJS__BWV830__BWV-830-1,MSMD,0.068627454,1.09375,MSMD,0.269411
BachJS__BWV801__bwv801,MSMD,2.1482759,4.2413793,MSMD,0.28751
BachJS__BWV782__bach-invention-11,MSMD,1.3897059,0.0,MSMD,0.465241
BeethovenLv__O49__LVB_Sonate_49no2_1,MSMD,1.8185053,1.7879518,MSMD,0.503778
PejacsevichD__O4__Gondellied,MSMD,3.1111112,0.0,MSMD,0.512783
HandelGF__Aylesford__07-concerto,MSMD,2.5573332,1.1338028,MSMD,0.418133
Traditional__traditioner_af_swenska_folk_dansar.1.31__traditioner_af_swenska_folk_dansar.1.31,MSMD,1.0144928,0.0,MSMD,0.264535
BachJS__BWV848__bwv848a,MSMD,4.784348,5.8035364,MSMD,0.227302
Traditional__traditioner_af_swenska_folk_dansar.1.15__traditioner_af_swenska_folk_dansar.1.15,MSMD,0.6086956,0.0,MSMD,0.404494
MozartWA__KV331__KV331_1_4_var3,MSMD,1.1945393,0.10769231,MSMD,0.373272
BeethovenLv__O13__pathetique-3,MSMD,3.7328482,2.2195122,MSMD,0.443074
MussorgskyM__pictures-at-an-exhibition__baba,MSMD,0.12844037,2.7605634,MSMD,0.299604
SchumannR__O68__schumann-op68-07-chanson-du-chasseur,MSMD,0.14285715,0.0,MSMD,0.314019
BachJS__BWV855__bwv855b,MSMD,4.562418,4.4475136,MSMD,0.290086
BachJS__BWV988__bwv-988-aria,MSMD,1.6875,2.5277777,MSMD,0.630202
BurgmullerJFF__O100__25EF-18,MSMD,4.219858,4.2727275,MSMD,0.136054
BachJS__BWV988__bwv-988-v07,MSMD,1.4512196,4.516129,MSMD,0.533333
MozartWA__KV331__KV331_1_5_var4,MSMD,3.0731707,0.0,MSMD,0.363229
TurpinT__turpin__turpin,MSMD,1.7066115,0.05,MSMD,0.514692
VerdiG__Traviata_11__Traviata_11,MSMD,0.5104167,0.4375,MSMD,0.227762
BachJS__BWV847__fuga2,MSMD,0.14659686,0.0,MSMD,0.561404
BeethovenLv__O49__LVB_Sonate_49no1_2,MSMD,0.4173765,5.018265,MSMD,0.295867
MozartWA__KV309__KV309_1,MSMD,2.642539,5.2,MSMD,0.337645
Traditional__traditioner_af_swenska_folk_dansar.2.36__traditioner_af_swenska_folk_dansar.2.36,MSMD,1.6153846,0.5833333,MSMD,0.32093
Traditional__traditioner_af_swenska_folk_dansar.2.27__traditioner_af_swenska_folk_dansar.2.27,MSMD,1.25,0.0,MSMD,0.13913
SousaJP__HandsacrosstheSea__HandsacrosstheSea,MSMD,1.1977186,0.093333334,MSMD,0.426808
BachJS__BWV865__BWV865_Praeludium20,MSMD,2.5942492,1.6755319,MSMD,0.300085
BachJS__BWV807__bach-english-suite-2-bourree-1,MSMD,2.0675676,0.0,MSMD,0.252857
BeethovenLv__O76__Six_Variations_Opus76,MSMD,1.1351352,0.70731705,MSMD,0.327575
BurgmullerJFF__O100__25EF-07,MSMD,3.672131,2.6486487,MSMD,0.239808
BachJS__BWV817__bach-french-suite-6-gigue,MSMD,3.601156,2.266187,MSMD,0.351767
BachJS__BWVAnh116__anna-magdalena-07,MSMD,0.1971831,0.0,MSMD,0.253378
BachJS__BWVAnh118__BWV-118,MSMD,0.46666667,0.0,MSMD,0.519187
BurgmullerJFF__O100__25EF-11,MSMD,3.3510637,0.0,MSMD,0.365256
BachJS__BWV1006a__bwv-1006a_4,MSMD,1.0,0.0,MSMD,0.797595
BachJS__BWV793__bwv793,MSMD,0.62096775,0.0,MSMD,0.449895
CzernyC__Op_821__Czerny_Op_821_No_008,MSMD,2.4705882,2.8,MSMD,0.357447
BeethovenLv__O90__LVB_Sonate_90_1,MSMD,2.7235916,1.2537314,MSMD,0.328707
BachJS__BWV117a__BWV-117a,MSMD,1.0,0.0,MSMD,0.428571
BurgmullerJFF__O100__25EF-09,MSMD,2.766467,0.0,MSMD,0.33218
BachJS__BWV772__bach-invention-01,MSMD,0.5316456,0.0,MSMD,0.251111
BachJS__BWV860__BWV860_Praeludium15,MSMD,2.6818182,0.02892562,MSMD,0.310924
BachJS__BWV829__51title-hub,MSMD,4.3203883,4.4410596,MSMD,0.625544
CzernyC__Op_821__Czerny_Op_821_No_006,MSMD,1.5909091,3.3333333,MSMD,0.138728
BachJS__BWV988__bwv-988-v29,MSMD,3.0323887,2.909091,MSMD,0.534835
BurgmullerJFF__O100__25EF-13,MSMD,0.25,0.0,MSMD,0.389313
Traditional__traditioner_af_swenska_folk_dansar.3.34__traditioner_af_swenska_folk_dansar.3.34,MSMD,1.7761194,0.0,MSMD,0.264059
BachJS__BWV825__11title-hub,MSMD,0.2777778,0.0,MSMD,0.628073
Traditional__traditioner_af_swenska_folk_dansar.1.17__traditioner_af_swenska_folk_dansar.1.17,MSMD,1.5217391,0.3181818,MSMD,0.25641
BachJS__BWV776__bach-invention-05,MSMD,3.104348,1.6006098,MSMD,0.514325
BeethovenLv__O10__lvb_sonate_10no2_3,MSMD,4.323181,6.1611185,MSMD,0.352039
BachJS__BWV988__bwv-988-v18,MSMD,1.4134616,0.0,MSMD,0.484746
ChopinFF__O28__Chop-28-3,MSMD,2.7575758,4.655582,MSMD,0.484362
BachJS__BWV1006a__bwv-1006a_3,MSMD,0.33333334,0.0,MSMD,0.382271
BachJS__BWV807__bach-english-suite-2-prelude,MSMD,6.013175,6.1486487,MSMD,0.225332
BachJS__BWV817__bach-french-suite-6-bourree,MSMD,0.72606385,0.12068965,MSMD,0.23814
HandelGF__Aylesford__11-allegro,MSMD,3.983165,3.347826,MSMD,0.465817
BurgmullerJFF__O100__25EF-10,MSMD,0.14736842,0.875,MSMD,0.196078
BachJS__BWVAnh117b__BWV-117b,MSMD,0.8045977,0.0,MSMD,0.250522
BachJS__BWV862__bach-prelude17,MSMD,2.3584905,2.3130436,MSMD,0.236842
CzernyC__Op_821__Czerny_Op_821_No_002,MSMD,3.6666667,2.5869565,MSMD,0.589372
BachJS__BWVAnh126__anna-magdalena-22,MSMD,2.7,4.025,MSMD,0.112211
Traditional__traditioner_af_swenska_folk_dansar.1.10__traditioner_af_swenska_folk_dansar.1.10,MSMD,0.40384614,0.0,MSMD,0.212454
ChopinFF__O28__Chop-28-11,MSMD,1.3263158,0.0,MSMD,0.256579
BachJS__BWV780__bach-invention-09,MSMD,2.1021671,0.03954802,MSMD,0.362477
CzernyC__Op_821__Czerny_Op_821_No_015,MSMD,0.85365856,2.3333333,MSMD,0.222222
BachJS__BWV816__french-suite-5-allemande,MSMD,0.16129032,2.625,MSMD,0.374437
BachJS__BWV827__BWV-827-4,MSMD,0.9746835,0.0,MSMD,0.438935
StraussJJ__O324__blitz,MSMD,1.0299728,3.7333333,MSMD,0.423969
Traditional__traditioner_af_swenska_folk_dansar.1.34__traditioner_af_swenska_folk_dansar.1.34,MSMD,1.7906977,1.1666666,MSMD,0.191235
BurgmullerJFF__O100__25EF-14,MSMD,1.195122,0.0,MSMD,0.269663
BeethovenLv__O79__LVB_Sonate_79_3,MSMD,3.1862068,4.7846656,MSMD,0.35585
HandelGF__Aylesford__02-entree,MSMD,1.4337349,0.0,MSMD,0.387261
BachJS__BWV825__14title-hub,MSMD,3.4270833,1.882353,MSMD,0.356195
BachJS__BWV773__bach-invention-02,MSMD,0.048275862,2.0,MSMD,0.509062
BurgmullerJFF__O100__25EF-02,MSMD,3.1262136,0.0,MSMD,0.392405
BachJS__BWV1080__contrapunctusXIV,MSMD,1.637931,2.7080293,MSMD,0.36723
BachJS__BWV926__bach-praeludium-02,MSMD,0.1640625,6.0454545,MSMD,0.183879
BachJS__BWV786__bach-invention-15,MSMD,2.670103,1.5375723,MSMD,0.218143
CzernyC__Op_821__Czerny_Op_821_No_003,MSMD,1.9558823,1.9090909,MSMD,0.250765
Kruetzer__lodiska__lodiska,MSMD,0.13725491,0.0,MSMD,0.395722
BeethovenLv__O10__lvb_sonate_10no2_1,MSMD,2.8950617,3.36,MSMD,0.359583
BachJS__BWV871__wtk2-prelude2,MSMD,3.8283186,4.443478,MSMD,0.425402
