filename_base,dataset_mapped,pychord_atc_score,chordino_atc_score,dataset_name,f_measure
Track00054,Slakh 2100,2.9084506,1.6875,Slakh 2100,0.000646
Track01286,Slakh 2100,0.4057971,1.7733333,Slakh 2100,0.000806
Track00468,Slakh 2100,0.07322176,3.612903,Slakh 2100,0.006458
Track00419,Slakh 2100,2.8054476,1.3125,Slakh 2100,0.0
Track00115,Slakh 2100,0.98717946,1.1762295,Slakh 2100,0.001533
Track00402,Slakh 2100,2.9945157,2.3333333,Slakh 2100,0.005197
Track00384,Slakh 2100,1.1150442,2.4641619,Slakh 2100,0.010579
Track00589,Slakh 2100,2.009901,0.8235294,Slakh 2100,0.002119
Track01336,Slakh 2100,4.060498,3.2421052,Slakh 2100,0.0025
Track00352,Slakh 2100,3.3900523,2.9673913,Slakh 2100,0.003127
Track00191,Slakh 2100,4.107011,3.3768845,Slakh 2100,0.004627
Track00878,Slakh 2100,2.4566038,1.418919,Slakh 2100,0.007566
Track00034,Slakh 2100,3.7359009,3.4366515,Slakh 2100,0.015953
Track00098,Slakh 2100,3.3799472,2.7683616,Slakh 2100,0.001698
Track00451,Slakh 2100,0.16129032,0.5562914,Slakh 2100,0.000715
Track01054,Slakh 2100,1.1012931,0.9525773,Slakh 2100,0.002784
Track00409,Slakh 2100,2.5177865,1.05,Slakh 2100,0.002353
Track00970,Slakh 2100,2.2344139,1.7347826,Slakh 2100,0.007663
Track01494,Slakh 2100,3.7844522,3.128788,Slakh 2100,0.007369
Track01301,Slakh 2100,2.6902986,1.9147983,Slakh 2100,0.012375
Track00007,Slakh 2100,3.006483,2.440141,Slakh 2100,0.008992
Track01167,Slakh 2100,2.6302187,2.1314878,Slakh 2100,0.020156
Track00771,Slakh 2100,0.09210526,0.0,Slakh 2100,0.000362
Track00301,Slakh 2100,0.9943182,2.613537,Slakh 2100,0.009394
Track00179,Slakh 2100,3.0878506,3.1087613,Slakh 2100,0.031334
Track01313,Slakh 2100,3.2281554,2.602564,Slakh 2100,0.018191
Track00631,Slakh 2100,1.6,0.16498317,Slakh 2100,0.001614
Track00866,Slakh 2100,0.6131387,1.9541284,Slakh 2100,0.004266
Track00047,Slakh 2100,3.2437313,2.402746,Slakh 2100,0.008403
Track00254,Slakh 2100,3.4914634,2.6699266,Slakh 2100,0.005698
Track00266,Slakh 2100,3.1226766,2.1,Slakh 2100,0.003571
Track01126,Slakh 2100,1.7318436,1.7284962,Slakh 2100,0.005067
