model_name,dataset_name,midi_filename,duration_seconds,reference_midi_instruments,transcription_midi_instruments,precision,recall,f_measure,average_overlap_ratio,precision_no_offset,recall_no_offset,f_measure_no_offset,average_overlap_ratio_no_offset,onset_precision,onset_recall,onset_f_measure,offset_precision,offset_recall,offset_f_measure,runtime
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--2.wav,231.639206,1,1,0.159649,0.041401,0.065751,0.714193,0.417544,0.10828,0.171965,0.471292,0.868421,0.225205,0.357659,0.7,0.181529,0.288295,75.715563
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_14_R1_2008_01-05_ORIG_MID--AUDIO_14_R1_2008_wav--1.wav,231.445828,1,1,0.289676,0.10307,0.152042,0.706571,0.46225,0.164474,0.24262,0.583299,0.859784,0.305921,0.451274,0.807396,0.287281,0.423777,77.418791
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--1.wav,224.900408,1,1,0.248634,0.09743,0.14,0.771917,0.448087,0.175589,0.252308,0.636796,0.818306,0.320664,0.460769,0.747268,0.292827,0.420769,77.603278
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_02_R2_2008_01-05_ORIG_MID--AUDIO_02_R2_2008_wav--1.wav,224.298118,1,1,0.007117,0.001071,0.001861,0.626504,0.021352,0.003212,0.005584,0.402151,0.619217,0.093148,0.161936,0.711744,0.107066,0.186133,77.530281
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_08_R2_2008_01-04_ORIG_MID--AUDIO_08_R2_2008_wav--4.wav,262.752676,1,1,0.133197,0.013719,0.024876,0.564389,0.540984,0.05572,0.101033,0.324302,0.971311,0.100042,0.181401,0.85041,0.08759,0.158821,83.72369
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_17_R1_2008_01-04_ORIG_MID--AUDIO_17_R1_2008_wav--2.wav,278.578254,1,1,0.196,0.029643,0.051498,0.638484,0.502,0.075923,0.131897,0.403677,0.83,0.125529,0.218077,0.738,0.111615,0.193904,86.559243
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--5.wav,330.029592,1,1,0.045558,0.008584,0.014446,0.887136,0.15262,0.028755,0.048393,0.507581,0.669704,0.12618,0.212351,0.580866,0.109442,0.184182,90.525424
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_11_R1_2008_01-04_ORIG_MID--AUDIO_11_R1_2008_wav--3.wav,323.33381,1,1,0.079365,0.021341,0.033638,0.855987,0.281179,0.07561,0.119173,0.523934,0.580499,0.156098,0.246036,0.623583,0.167683,0.264296,90.702986
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--4.wav,295.371497,1,1,0.045238,0.008609,0.014465,0.819123,0.180952,0.034436,0.057861,0.472046,0.654762,0.124604,0.209364,0.647619,0.123244,0.20708,92.925218
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--3.wav,352.316168,1,1,0.059649,0.012257,0.020335,0.865852,0.231579,0.047585,0.078947,0.525293,0.696491,0.143115,0.23744,0.657895,0.135184,0.224282,94.864419
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--2.wav,309.53576,1,1,0.058594,0.011416,0.019108,0.741892,0.314453,0.061263,0.102548,0.421717,0.691406,0.134703,0.225478,0.578125,0.112633,0.188535,99.215674
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--2.wav,341.641769,1,1,0.033408,0.003576,0.00646,0.841678,0.242762,0.025983,0.046942,0.330815,0.556793,0.059595,0.107666,0.714922,0.07652,0.138243,108.754842
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_01_R1_2008_01-04_ORIG_MID--AUDIO_01_R1_2008_wav--3.wav,471.390567,1,1,0.049242,0.020483,0.028932,0.836369,0.287879,0.119748,0.169139,0.431445,0.616162,0.256303,0.362018,0.410354,0.170693,0.241098,111.330316
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_09_R2_2008_01-05_ORIG_MID--AUDIO_09_R2_2008_wav--3.wav,425.359637,1,1,0.079937,0.010965,0.019285,0.804262,0.297806,0.040851,0.071847,0.451968,0.655172,0.089873,0.158064,0.579937,0.079553,0.139913,115.110194
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_12_R2_2008_01-04_ORIG_MID--AUDIO_12_R2_2008_wav--1.wav,420.61737,1,1,0.289498,0.106376,0.155583,0.801243,0.491324,0.180537,0.264049,0.636387,0.806393,0.296309,0.433374,0.780822,0.286913,0.419632,119.316913
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_08_R3_2008_01-05_ORIG_MID--AUDIO_08_R3_2008_wav--1.wav,477.111701,1,1,0.069307,0.01026,0.017873,0.810298,0.248939,0.036851,0.064198,0.483626,0.705799,0.104481,0.182017,0.717115,0.106156,0.184935,127.552065
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--7.wav,608.478821,1,1,0.055325,0.007825,0.01371,0.853104,0.226833,0.032081,0.056213,0.492654,0.616874,0.087246,0.152871,0.591978,0.083725,0.146701,132.311521
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_02_R3_2008_01-03_ORIG_MID--AUDIO_02_R3_2008_wav--1.wav,545.017619,1,1,0.117589,0.016348,0.028706,0.677996,0.442688,0.061547,0.108069,0.386522,0.894269,0.12433,0.218309,0.731225,0.101662,0.178507,140.271269
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_07_R1_2008_01-04_ORIG_MID--AUDIO_07_R1_2008_wav--4.wav,603.456122,1,1,0.03125,0.002915,0.005332,0.679852,0.224185,0.02091,0.038252,0.330436,0.717391,0.066912,0.122406,0.59375,0.05538,0.10131,144.373896
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_04_R3_2008_01-07_ORIG_MID--AUDIO_04_R3_2008_wav--1.wav,645.72932,1,1,0.129421,0.023558,0.039861,0.683319,0.448457,0.081633,0.138123,0.42485,0.848758,0.154499,0.261414,0.688488,0.125325,0.212051,148.358883
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_03_R3_2008_01-03_ORIG_MID--AUDIO_03_R3_2008_wav--1.wav,639.566122,1,1,0.109155,0.01685,0.029194,0.673638,0.439261,0.067808,0.117481,0.378878,0.845951,0.130588,0.226251,0.698063,0.107759,0.186698,150.511939
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_04_R1_2008_01-04_ORIG_MID--AUDIO_04_R1_2008_wav--4.wav,635.873311,1,1,0.078498,0.010637,0.018735,0.679962,0.387372,0.052492,0.092455,0.361031,0.851536,0.115389,0.203238,0.708191,0.095965,0.169026,151.477799
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_13_R1_2008_01-04_ORIG_MID--AUDIO_13_R1_2008_wav--4.wav,668.663061,1,1,0.053498,0.008242,0.014284,0.754874,0.383539,0.059092,0.102406,0.339586,0.809877,0.124778,0.21624,0.617284,0.095105,0.164817,152.96206
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_10_R3_2008_01-05_ORIG_MID--AUDIO_10_R3_2008_wav--5.wav,810.803673,1,1,0.0035,0.000421,0.000752,0.638892,0.031496,0.003789,0.006764,0.289985,0.583552,0.070196,0.125317,0.674541,0.081141,0.144857,162.175842
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_11_R3_2008_01-04_ORIG_MID--AUDIO_11_R3_2008_wav--4.wav,820.898481,1,1,0.055273,0.007998,0.013974,0.726241,0.269091,0.038939,0.068033,0.361364,0.786182,0.113766,0.198768,0.701091,0.101452,0.177255,162.057194
Sound2MIDI_Monophonic,Maestro 2008,MIDI-Unprocessed_03_R2_2008_01-03_ORIG_MID--AUDIO_03_R2_2008_wav--2.wav,764.827778,1,1,0.048242,0.014028,0.021735,0.849108,0.203598,0.059201,0.09173,0.504743,0.576451,0.167618,0.259716,0.650859,0.189253,0.29324,163.498254
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_03_Track03_wav.wav,139.893832,1,1,0.004305,0.014098,0.006596,0.367165,0.019805,0.06485,0.030343,0.183829,0.142365,0.466165,0.218118,0.130023,0.425752,0.199208,796.712138
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_07_Track07_wav.wav,206.10102,1,1,0.036893,0.029874,0.033015,0.310488,0.050809,0.041143,0.045468,0.212238,0.320712,0.259696,0.286997,0.303883,0.246069,0.271937,1091.207805
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_04_Track04_wav.wav,222.867846,1,1,0.017385,0.033218,0.022825,0.435247,0.043802,0.083693,0.057507,0.229141,0.195304,0.373167,0.25641,0.178821,0.341674,0.234771,1214.947538
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_05_Track05_wav.wav,240.633878,1,1,0.002957,0.009665,0.004529,0.366582,0.021611,0.070632,0.033095,0.178006,0.109645,0.358364,0.167915,0.104868,0.342751,0.160599,1281.047336
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_14_R1_2006_01-05_ORIG_MID--AUDIO_14_R1_2006_04_Track04_wav.wav,368.626077,1,1,0.033025,0.044043,0.037747,0.316897,0.049373,0.065845,0.056431,0.204622,0.238111,0.317551,0.272152,0.22391,0.298613,0.255921,2070.801078
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_23_R2_2006_01_ORIG_MID--AUDIO_23_R2_2006_03_Track03_wav.wav,426.403946,1,1,0.000374,0.001729,0.000615,0.238286,0.002803,0.01297,0.00461,0.009153,0.097281,0.450065,0.159982,0.10485,0.485084,0.17243,2162.612311
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_07_R2_2006_01_ORIG_MID--AUDIO_07_R2_2006_02_Track02_wav.wav,420.042177,1,1,0.006025,0.036749,0.010353,0.452032,0.020203,0.123217,0.034714,0.204817,0.078897,0.481193,0.135566,0.079819,0.486814,0.13715,2167.661575
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_01_Track01_wav.wav,413.672925,1,1,0.010112,0.008536,0.009257,0.379999,0.033284,0.028099,0.030473,0.210059,0.284601,0.240263,0.260559,0.276385,0.233327,0.253038,2182.659343
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_01_R2_2006_01_ORIG_MID--AUDIO_01_R2_2006_02_Track02_wav.wav,435.829864,1,1,0.00413,0.027552,0.007183,0.461782,0.016857,0.112466,0.02932,0.195227,0.064383,0.429539,0.111981,0.067768,0.452123,0.117869,2246.172973
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_06_Track06_wav.wav,488.074558,1,1,0.005835,0.011318,0.0077,0.457316,0.020746,0.040243,0.027378,0.203832,0.162723,0.315657,0.214744,0.176877,0.343115,0.233424,2438.49421
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_02_Track02_wav.wav,508.967982,1,1,0.020267,0.09359,0.033318,0.329789,0.040811,0.188462,0.067093,0.206555,0.12754,0.588974,0.209676,0.117435,0.542308,0.193063,2612.996538
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_04_Track04_wav.wav,552.803401,1,1,0.008723,0.01595,0.011278,0.36453,0.025358,0.046365,0.032785,0.192887,0.160361,0.293212,0.207331,0.157724,0.28839,0.203921,2774.661611
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_08_R1_2006_01-04_ORIG_MID--AUDIO_08_R1_2006_Disk1_02_Track02_wav.wav,559.522132,1,1,0.002304,0.005935,0.003319,0.324677,0.006983,0.01799,0.010061,0.107446,0.177885,0.458272,0.256288,0.181268,0.466988,0.261163,2795.395684
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_07_R2_2006_01_ORIG_MID--AUDIO_07_R2_2006_01_Track01_wav.wav,670.895873,1,1,0.017765,0.046107,0.025648,0.407445,0.032673,0.084798,0.047171,0.244791,0.16237,0.421409,0.234418,0.158457,0.411253,0.228769,3341.560557
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_07_R1_2006_01-04_ORIG_MID--AUDIO_07_R1_2006_02_Track02_wav.wav,692.880726,1,1,0.008182,0.043019,0.013749,0.424072,0.026365,0.138616,0.044303,0.196514,0.104407,0.548931,0.175444,0.100627,0.529057,0.169092,3461.769652
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_03_Track03_wav.wav,430.817687,1,1,0.01918,0.03739,0.025354,0.340737,0.039683,0.077359,0.052457,0.191969,0.156349,0.304796,0.206679,0.151058,0.294482,0.199685,2294.795042
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_05_R2_2006_01_ORIG_MID--AUDIO_05_R2_2006_03_Track03_wav.wav,711.342245,1,1,0.027613,0.067487,0.039191,0.393638,0.045112,0.110255,0.064027,0.279351,0.229043,0.559784,0.325077,0.203735,0.497931,0.289157,3581.862878
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_23_R2_2006_01_ORIG_MID--AUDIO_23_R2_2006_02_Track02_wav.wav,731.219297,1,1,0.014442,0.04268,0.021582,0.38028,0.027901,0.082454,0.041694,0.20636,0.153277,0.45296,0.229047,0.148773,0.439651,0.222317,3633.415973
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_04_R1_2006_01-04_ORIG_MID--AUDIO_04_R1_2006_03_Track03_wav.wav,774.292222,1,1,0.003999,0.007159,0.005131,0.33312,0.006398,0.011455,0.00821,0.123066,0.20609,0.368983,0.264467,0.199631,0.357418,0.256177,3848.022399
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_09_R2_2006_01_ORIG_MID--AUDIO_09_R2_2006_03_Track03_wav.wav,773.517642,1,1,0.033534,0.073687,0.046092,0.355301,0.047619,0.104637,0.065452,0.260139,0.23619,0.519,0.324641,0.216241,0.475162,0.29722,3836.358792
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_02_Track02_wav.wav,245.151474,1,1,0.046634,0.038681,0.042287,0.339973,0.064071,0.053145,0.058099,0.221924,0.307786,0.255298,0.279095,0.29116,0.241507,0.264019,1321.286917
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_01_R2_2006_01_ORIG_MID--AUDIO_01_R2_2006_03_Track03_wav.wav,898.051451,1,1,0.011737,0.027617,0.016473,0.418016,0.027024,0.063588,0.037929,0.249797,0.181773,0.427709,0.255122,0.165598,0.38965,0.23242,4505.692119
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_02_R1_2006_01-04_ORIG_MID--AUDIO_02_R1_2006_01_Track01_wav.wav,961.677188,1,1,0.022837,0.082143,0.035739,0.380249,0.041187,0.148143,0.064454,0.233555,0.156168,0.561714,0.244391,0.146239,0.526,0.228852,4736.212682
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_09_R2_2006_01_ORIG_MID--AUDIO_09_R2_2006_01_Track01_wav.wav,932.691973,1,1,0.013859,0.049714,0.021675,0.352282,0.024771,0.088857,0.038742,0.200996,0.141697,0.508286,0.221613,0.137117,0.491857,0.21445,4741.509106
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_03_R1_2006_01-05_ORIG_MID--AUDIO_03_R1_2006_04_Track04_wav.wav,943.903447,1,1,0.013567,0.031493,0.018964,0.341476,0.027972,0.06493,0.039099,0.219282,0.158506,0.367937,0.221563,0.157501,0.365604,0.220158,4771.525904
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_03_Track03_wav.wav,986.382041,1,1,0.019687,0.053538,0.028788,0.230788,0.029599,0.080494,0.043283,0.135001,0.123032,0.334581,0.179909,0.11725,0.318857,0.171453,4838.725579
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_07_R1_2006_01-04_ORIG_MID--AUDIO_07_R1_2006_04_Track04_wav.wav,996.758073,1,1,0.028842,0.031239,0.029993,0.314693,0.043862,0.047507,0.045611,0.193165,0.278026,0.301132,0.289118,0.254299,0.275433,0.264445,4981.159549
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_23_R2_2006_01_ORIG_MID--AUDIO_23_R2_2006_04_Track04_wav.wav,274.184558,1,1,0.020215,0.029489,0.023986,0.33808,0.035599,0.051931,0.042242,0.223172,0.269589,0.393267,0.31989,0.246869,0.360125,0.292931,1435.433238
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_05_R2_2006_01_ORIG_MID--AUDIO_05_R2_2006_01_Track01_wav.wav,777.24229,1,1,0.021443,0.053925,0.030684,0.394554,0.038669,0.097246,0.055335,0.209877,0.172623,0.434114,0.24702,0.167532,0.421311,0.239735,3877.035976
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_07_R1_2006_01-04_ORIG_MID--AUDIO_07_R1_2006_01_Track01_wav.wav,840.543492,1,1,0.017002,0.036654,0.02323,0.374413,0.036173,0.077983,0.049421,0.214704,0.162492,0.350308,0.222006,0.159582,0.344034,0.21803,4388.848738
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_01_Track01_wav.wav,654.850567,1,1,0.034975,0.103134,0.052236,0.347174,0.050495,0.148897,0.075415,0.258674,0.182636,0.538551,0.272769,0.166104,0.489803,0.248079,3279.95806
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_22_R1_2006_01-04_ORIG_MID--AUDIO_22_R1_2006_02_Track02_wav.wav,1189.267778,1,1,0.005564,0.016887,0.008371,0.412857,0.020977,0.063662,0.031556,0.195443,0.127742,0.387681,0.192165,0.127582,0.387195,0.191924,5830.667827
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_04_Track04_wav.wav,202.801769,1,1,0.038155,0.048331,0.042645,0.362863,0.054625,0.069193,0.061052,0.256702,0.264068,0.334492,0.295137,0.234697,0.297288,0.26231,1163.780569
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_07_R2_2006_01_ORIG_MID--AUDIO_07_R2_2006_03_Track03_wav.wav,273.305828,1,1,0.020469,0.037509,0.026485,0.392039,0.034742,0.063661,0.044952,0.276518,0.211643,0.387818,0.273843,0.187418,0.343427,0.242498,1522.300185
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_08_R2_2006_01_ORIG_MID--AUDIO_08_R2_2006_03_Track03_wav.wav,845.524785,1,1,0.021661,0.04231,0.028653,0.455866,0.037069,0.072404,0.049034,0.30761,0.207459,0.405219,0.274423,0.197453,0.385675,0.261187,4217.548444
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_16_R2_2006_01_ORIG_MID--AUDIO_16_R2_2006_01_Track01_wav.wav,849.484807,1,1,0.00164,0.010517,0.002837,0.464371,0.012299,0.078878,0.02128,0.132258,0.076187,0.488606,0.13182,0.077622,0.497809,0.134303,4304.778152
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_16_R2_2006_01_ORIG_MID--AUDIO_16_R2_2006_02_Track02_wav.wav,592.0039,1,1,0.00164,0.010517,0.002837,0.464371,0.012299,0.078878,0.02128,0.132258,0.076187,0.488606,0.13182,0.077622,0.497809,0.134303,3003.496493
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_16_R2_2006_01_ORIG_MID--AUDIO_16_R2_2006_03_Track03_wav.wav,720.690522,1,1,0.025088,0.051355,0.033708,0.401078,0.038827,0.079481,0.052169,0.289954,0.233687,0.478365,0.313988,0.211326,0.432589,0.283942,3703.761188
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_22_R2_2006_01_ORIG_MID--AUDIO_22_R2_2006_01_Track01_wav.wav,570.909683,1,1,0.008488,0.033705,0.013561,0.416353,0.022894,0.090909,0.036577,0.166284,0.120031,0.47662,0.191768,0.113396,0.450273,0.181167,3008.798983
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_11_R1_2006_01-06_ORIG_MID--AUDIO_11_R1_2006_01_Track01_wav.wav,335.853832,1,1,0.010693,0.051633,0.017717,0.380323,0.031164,0.150485,0.051635,0.178005,0.117255,0.566196,0.194276,0.11698,0.564872,0.193822,1800.820083
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_06_R1_2006_01-04_ORIG_MID--AUDIO_06_R1_2006_02_Track02_wav.wav,312.750227,1,1,0.023729,0.023009,0.023364,0.430842,0.043251,0.041939,0.042585,0.256018,0.391956,0.380059,0.385915,0.353248,0.342526,0.347804,1697.533799
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_02_Track02_wav.wav,614.777166,1,1,0.012872,0.025674,0.017147,0.389768,0.025342,0.050546,0.033758,0.234634,0.180129,0.359275,0.239953,0.170072,0.339217,0.226557,3122.732264
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_24_R1_2006_01-05_ORIG_MID--AUDIO_24_R1_2006_05_Track05_wav.wav,1397.307098,1,1,0.016713,0.032037,0.021967,0.354838,0.033582,0.064372,0.044138,0.215255,0.16502,0.316322,0.216892,0.154924,0.296969,0.203622,6985.555499
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_07_R1_2006_01-04_ORIG_MID--AUDIO_07_R1_2006_03_Track03_wav.wav,1444.092562,1,1,0.0114,0.027774,0.016164,0.390144,0.026401,0.064322,0.037436,0.23066,0.158529,0.386235,0.224793,0.157527,0.383794,0.223372,7030.447033
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_20_R1_2006_01-04_ORIG_MID--AUDIO_20_R1_2006_01_Track01_wav.wav,873.213084,1,1,0.006037,0.017619,0.008993,0.400982,0.023127,0.067496,0.03445,0.172534,0.101252,0.295505,0.150825,0.097789,0.2854,0.145667,4435.962143
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_01_R2_2006_01_ORIG_MID--AUDIO_01_R2_2006_01_Track01_wav.wav,660.768617,1,1,0.019363,0.05137,0.028125,0.408317,0.032579,0.086432,0.047321,0.261888,0.160376,0.425473,0.232946,0.152447,0.404436,0.221429,3434.186886
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_01_Track01_wav.wav,471.000544,1,1,0.030306,0.076756,0.043454,0.40613,0.044774,0.1134,0.064199,0.306301,0.193477,0.490026,0.27742,0.192877,0.488508,0.27656,2369.221482
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_15_R1_2006_01-05_ORIG_MID--AUDIO_15_R1_2006_02_Track02_wav.wav,663.253356,1,1,0.010432,0.020125,0.013741,0.374888,0.024522,0.047308,0.032301,0.200157,0.151402,0.292081,0.199429,0.150996,0.291296,0.198894,3259.977963
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_22_R2_2006_01_ORIG_MID--AUDIO_22_R2_2006_04_Track04_wav.wav,310.272925,1,1,0.021419,0.041612,0.028281,0.423878,0.035609,0.069181,0.047017,0.291335,0.23909,0.464499,0.315687,0.207363,0.402861,0.273796,1633.404421
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_04_Track04_wav.wav,479.763946,1,1,0.017386,0.045504,0.025159,0.371426,0.03938,0.10307,0.056987,0.160934,0.134478,0.351974,0.194604,0.129242,0.338268,0.187026,2418.729722
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_02_Track02_wav.wav,1076.7078,1,1,0.004801,0.015966,0.007382,0.406098,0.020574,0.068424,0.031635,0.135372,0.120738,0.401546,0.185653,0.122376,0.406994,0.188172,5347.567023
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_13_R1_2006_01-06_ORIG_MID--AUDIO_13_R1_2006_04_Track04_wav.wav,236.330454,1,1,0.001548,0.004975,0.002361,0.509401,0.01567,0.050373,0.023904,0.132675,0.118398,0.380597,0.180611,0.124589,0.400498,0.190055,1235.671412
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_08_Track08_wav.wav,115.582948,1,1,0.104789,0.105654,0.10522,0.340865,0.121163,0.122163,0.121661,0.256462,0.489971,0.494016,0.491985,0.442489,0.446141,0.444307,702.520649
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_05_Track05_wav.wav,914.185261,1,1,0.020509,0.033949,0.02557,0.327442,0.030057,0.049754,0.037475,0.183596,0.171376,0.283687,0.213672,0.160464,0.265624,0.200067,4527.857749
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_11_R1_2006_01-06_ORIG_MID--AUDIO_11_R1_2006_02_Track02_wav.wav,1109.084898,1,1,0.010567,0.042486,0.016924,0.369119,0.026151,0.105144,0.041884,0.202508,0.133482,0.536687,0.213791,0.132071,0.531014,0.211531,5421.939549
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_07_Track07_wav.wav,355.525873,1,1,0.02717,0.039009,0.032031,0.293953,0.045374,0.065145,0.053491,0.185866,0.233664,0.335479,0.275464,0.218177,0.313244,0.257207,1863.408136
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_09_R1_2006_01-04_ORIG_MID--AUDIO_09_R1_2006_03_Track03_wav.wav,1107.511723,1,1,0.016507,0.042985,0.023854,0.3316,0.030897,0.080454,0.044647,0.206172,0.146129,0.380516,0.211165,0.137376,0.357723,0.198516,5605.898621
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_02_Track02_wav.wav,374.971043,1,1,0.038969,0.091719,0.054698,0.406611,0.054823,0.129032,0.076951,0.329396,0.234837,0.55272,0.329625,0.206505,0.486038,0.289857,1910.523534
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_05_R1_2006_01-05_ORIG_MID--AUDIO_05_R1_2006_03_Track03_wav.wav,1246.992086,1,1,0.004074,0.008009,0.005401,0.338246,0.007114,0.013983,0.00943,0.124621,0.212015,0.416767,0.281054,0.208556,0.409966,0.276468,6305.097946
CREPE_AMT,Maestro 2006,MIDI-Unprocessed_10_R1_2006_01-04_ORIG_MID--AUDIO_10_R1_2006_03_Track03_wav.wav,1264.071383,1,1,0.020191,0.039725,0.026773,0.336998,0.032563,0.064069,0.04318,0.166596,0.202261,0.397953,0.268206,0.188693,0.371258,0.250214,6111.971228
