midi_filename,dataset_name,file_path,total_processing_time,timestamp,pychord_atc_score,pychord_processing_time,pychord_accd_score,pychord_rccd_score,pychord_acc_score,chordino_atc_score,chordino_processing_time,chordino_accd_score,chordino_rccd_score,chordino_acc_score,atc_score_difference,rccd_score_difference
555.mid,pop909,/depot/yunglu/data/transcription/POP909/555/555.mid,9.233347415924072,2025-10-02 17:24:27.596486,0.0,0.8550841808319092,0,0,0,0.46979865,8.377770185470581,7.0,0.46979865,-1.0,0.46979865,0.46979865
480.mid,pop909,/depot/yunglu/data/transcription/POP909/480/480.mid,9.720852851867676,2025-10-02 17:24:29.997609,0.0,0.6338014602661133,0,0,0,0.9722222,9.086328029632568,7.0,0.9722222,-1.0,0.9722222,0.9722222
021.mid,pop909,/depot/yunglu/data/transcription/POP909/021/021.mid,7.610987186431885,2025-10-02 17:24:30.628259,0.0,0.5262861251831055,0,0,0,0.2620321,7.08423638343811,7.0,0.2620321,-1.0,0.2620321,0.2620321
801.mid,pop909,/depot/yunglu/data/transcription/POP909/801/801.mid,7.63692831993103,2025-10-02 17:24:31.041048,0.0,0.619586706161499,0,0,0,0.46280992,7.016732215881348,7.0,0.46280992,-1.0,0.46280992,0.46280992
597.mid,pop909,/depot/yunglu/data/transcription/POP909/597/597.mid,10.666254758834839,2025-10-02 17:24:33.463794,0.0,0.7709946632385254,0,0,0,0.19090909,9.894431114196777,7.0,0.19090909,-1.0,0.19090909,0.19090909
893.mid,pop909,/depot/yunglu/data/transcription/POP909/893/893.mid,11.690889835357666,2025-10-02 17:24:33.497972,0.0,0.5759685039520264,0,0,0,1.1897234,11.114477396011353,7.0,1.1897234,-1.0,1.1897234,1.1897234
188.mid,pop909,/depot/yunglu/data/transcription/POP909/188/188.mid,13.516189098358154,2025-10-02 17:24:33.525477,0.0,0.383558988571167,0,0,0,1.6716418,13.132237672805786,7.0,1.6716418,-1.0,1.6716418,1.6716418
509.mid,pop909,/depot/yunglu/data/transcription/POP909/509/509.mid,12.825496673583984,2025-10-02 17:24:34.937518,0.0,0.7712612152099609,0,0,0,0.86153847,12.05367112159729,7.0,0.86153847,-1.0,0.86153847,0.86153847
505.mid,pop909,/depot/yunglu/data/transcription/POP909/505/505.mid,10.988830327987671,2025-10-02 17:24:38.585707,0.0,0.6028625965118408,0,0,0,0.73888886,10.385213375091553,7.0,0.73888886,-1.0,0.73888886,0.73888886
430.mid,pop909,/depot/yunglu/data/transcription/POP909/430/430.mid,10.270135641098022,2025-10-02 17:24:41.311775,0.0,0.45024681091308594,0,0,0,0.59574467,9.818827867507935,7.0,0.59574467,-1.0,0.59574467,0.59574467
209.mid,pop909,/depot/yunglu/data/transcription/POP909/209/209.mid,10.883987426757812,2025-10-02 17:24:41.512551,0.0,0.45706987380981445,0,0,0,0.29661018,10.425941228866577,7.0,0.29661018,-1.0,0.29661018,0.29661018
138.mid,pop909,/depot/yunglu/data/transcription/POP909/138/138.mid,14.840869903564453,2025-10-02 17:24:44.839014,0.0,0.8328804969787598,0,0,0,2.3526971,14.003558158874512,7.0,2.3526971,-1.0,2.3526971,2.3526971
547.mid,pop909,/depot/yunglu/data/transcription/POP909/547/547.mid,10.194854736328125,2025-10-02 17:24:45.132706,0.0,0.6190683841705322,0,0,0,1.5,9.575340032577515,7.0,1.5,-1.0,1.5,1.5
134.mid,pop909,/depot/yunglu/data/transcription/POP909/134/134.mid,12.685965299606323,2025-10-02 17:24:46.211730,0.0,0.5798120498657227,0,0,0,0.6777963,12.105672836303711,7.0,0.6777963,-1.0,0.6777963,0.6777963
501.mid,pop909,/depot/yunglu/data/transcription/POP909/501/501.mid,13.982414960861206,2025-10-02 17:24:47.480722,0.0,0.6339414119720459,0,0,0,1.4464285,13.347871541976929,7.0,1.4464285,-1.0,1.4464285,1.4464285
063.mid,pop909,/depot/yunglu/data/transcription/POP909/063/063.mid,15.198438167572021,2025-10-02 17:24:48.663010,0.0,0.666940450668335,0,0,0,0.15625,14.530529260635376,7.0,0.15625,-1.0,0.15625,0.15625
618.mid,pop909,/depot/yunglu/data/transcription/POP909/618/618.mid,10.089658260345459,2025-10-02 17:24:48.676272,0.0,0.4318544864654541,0,0,0,0.69536424,9.657015085220337,7.0,0.69536424,-1.0,0.69536424,0.69536424
472.mid,pop909,/depot/yunglu/data/transcription/POP909/472/472.mid,9.9395010471344,2025-10-02 17:24:51.252025,0.0,0.5504257678985596,0,0,0,0.14285715,9.388453006744385,7.0,0.14285715,-1.0,0.14285715,0.14285715
543.mid,pop909,/depot/yunglu/data/transcription/POP909/543/543.mid,9.937273740768433,2025-10-02 17:24:51.450638,0.0,0.42128562927246094,0,0,0,0.0,9.515284061431885,,0.0,,0.0,0.0
176.mid,pop909,/depot/yunglu/data/transcription/POP909/176/176.mid,7.1908650398254395,2025-10-02 17:24:52.031627,0.0,0.6855778694152832,0,0,0,0.8115942,6.504754543304443,7.0,0.8115942,-1.0,0.8115942,0.8115942
589.mid,pop909,/depot/yunglu/data/transcription/POP909/589/589.mid,10.331467628479004,2025-10-02 17:24:55.464500,0.0,0.5959734916687012,0,0,0,0.29787233,9.735005855560303,7.0,0.29787233,-1.0,0.29787233,0.29787233
585.mid,pop909,/depot/yunglu/data/transcription/POP909/585/585.mid,8.55462908744812,2025-10-02 17:24:56.036091,0.0,0.7755470275878906,0,0,0,0.14893617,7.7782838344573975,7.0,0.14893617,-1.0,0.14893617,0.14893617
881.mid,pop909,/depot/yunglu/data/transcription/POP909/881/881.mid,12.572471141815186,2025-10-02 17:24:58.784622,0.0,0.4647188186645508,0,0,0,0.32407406,12.106944799423218,7.0,0.32407406,-1.0,0.32407406,0.32407406
051.mid,pop909,/depot/yunglu/data/transcription/POP909/051/051.mid,7.83333683013916,2025-10-02 17:24:59.284711,0.0,0.5483839511871338,0,0,0,0.0,7.284469127655029,,0.0,,0.0,0.0
126.mid,pop909,/depot/yunglu/data/transcription/POP909/126/126.mid,10.787097930908203,2025-10-02 17:24:59.463706,0.0,0.39182233810424805,0,0,0,0.22897196,10.394755840301514,7.0,0.22897196,-1.0,0.22897196,0.22897196
289.mid,pop909,/depot/yunglu/data/transcription/POP909/289/289.mid,11.187842845916748,2025-10-02 17:24:59.851266,0.0,0.43120527267456055,0,0,0,0.65,10.756107091903687,7.0,0.65,-1.0,0.65,0.65
698.mid,pop909,/depot/yunglu/data/transcription/POP909/698/698.mid,10.452928066253662,2025-10-02 17:25:01.705703,0.0,0.6994688510894775,0,0,0,0.5185185,9.752887487411499,7.0,0.5185185,-1.0,0.5185185,0.5185185
122.mid,pop909,/depot/yunglu/data/transcription/POP909/122/122.mid,10.447149991989136,2025-10-02 17:25:02.479104,0.0,0.6351444721221924,0,0,0,1.2307693,9.811492204666138,7.0,1.2307693,-1.0,1.2307693,1.2307693
902.mid,pop909,/depot/yunglu/data/transcription/POP909/902/902.mid,10.270114660263062,2025-10-02 17:25:05.735027,0.0,0.6299600601196289,0,0,0,0.118644066,9.63891053199768,7.0,0.118644066,-1.0,0.118644066,0.118644066
235.mid,pop909,/depot/yunglu/data/transcription/POP909/235/235.mid,5.833484649658203,2025-10-02 17:25:08.313072,0.0,0.5326747894287109,0,0,0,0.4375,5.3000757694244385,7.0,0.4375,-1.0,0.4375,0.4375
164.mid,pop909,/depot/yunglu/data/transcription/POP909/164/164.mid,8.277787923812866,2025-10-02 17:25:09.983934,0.0,0.7292201519012451,0,0,0,1.467742,7.548123598098755,7.0,1.467742,-1.0,1.467742,1.467742
535.mid,pop909,/depot/yunglu/data/transcription/POP909/535/535.mid,14.525620698928833,2025-10-02 17:25:10.562528,0.0,0.541142463684082,0,0,0,0.9150327,13.983972072601318,7.0,0.9150327,-1.0,0.9150327,0.9150327
606.mid,pop909,/depot/yunglu/data/transcription/POP909/606/606.mid,11.7943274974823,2025-10-02 17:25:10.579836,0.0,0.6363334655761719,0,0,0,1.2486486,11.157520294189453,7.0,1.2486486,-1.0,1.2486486,1.2486486
460.mid,pop909,/depot/yunglu/data/transcription/POP909/460/460.mid,12.241788148880005,2025-10-02 17:25:11.705865,0.0,0.4523591995239258,0,0,0,0.8358209,11.789026975631714,7.0,0.8358209,-1.0,0.8358209,0.8358209
648.mid,pop909,/depot/yunglu/data/transcription/POP909/648/648.mid,8.124979496002197,2025-10-02 17:25:13.861028,0.0,0.6888401508331299,0,0,0,0.40104166,7.435394763946533,7.0,0.40104166,-1.0,0.40104166,0.40104166
239.mid,pop909,/depot/yunglu/data/transcription/POP909/239/239.mid,15.251191139221191,2025-10-02 17:25:14.536190,0.0,0.6244587898254395,0,0,0,1.3798077,14.625953197479248,7.0,1.3798077,-1.0,1.3798077,1.3798077
531.mid,pop909,/depot/yunglu/data/transcription/POP909/531/531.mid,15.403802156448364,2025-10-02 17:25:15.255419,0.0,0.41765260696411133,0,0,0,0.6151515,14.985682487487793,7.0,0.6151515,-1.0,0.6151515,0.6151515
160.mid,pop909,/depot/yunglu/data/transcription/POP909/160/160.mid,9.56737732887268,2025-10-02 17:25:17.881321,0.0,0.5801551342010498,0,0,0,0.4883721,8.98632526397705,7.0,0.4883721,-1.0,0.4883721,0.4883721
573.mid,pop909,/depot/yunglu/data/transcription/POP909/573/573.mid,9.591929912567139,2025-10-02 17:25:19.576189,0.0,0.45287656784057617,0,0,0,0.1257485,9.138453006744385,7.0,0.1257485,-1.0,0.1257485,0.1257485
114.mid,pop909,/depot/yunglu/data/transcription/POP909/114/114.mid,10.340131998062134,2025-10-02 17:25:22.046294,0.0,0.3460884094238281,0,0,0,0.8558952,9.99355673789978,7.0,0.8558952,-1.0,0.8558952,0.8558952
644.mid,pop909,/depot/yunglu/data/transcription/POP909/644/644.mid,13.267292499542236,2025-10-02 17:25:23.830171,0.0,0.5819017887115479,0,0,0,0.6296296,12.684876441955566,7.0,0.6296296,-1.0,0.6296296,0.6296296
110.mid,pop909,/depot/yunglu/data/transcription/POP909/110/110.mid,9.920288562774658,2025-10-02 17:25:24.456793,0.0,0.7329986095428467,0,0,0,0.1590909,9.18622088432312,7.0,0.1590909,-1.0,0.1590909,0.1590909
277.mid,pop909,/depot/yunglu/data/transcription/POP909/277/277.mid,14.445494890213013,2025-10-02 17:25:25.025626,0.0,0.6484475135803223,0,0,0,0.6268657,13.796614646911621,7.0,0.6268657,-1.0,0.6268657,0.6268657
523.mid,pop909,/depot/yunglu/data/transcription/POP909/523/523.mid,9.900784969329834,2025-10-02 17:25:25.156585,0.0,0.4304471015930176,0,0,0,0.9589041,9.469852447509766,7.0,0.9589041,-1.0,0.9589041,0.9589041
227.mid,pop909,/depot/yunglu/data/transcription/POP909/227/227.mid,9.724411249160767,2025-10-02 17:25:27.606137,0.0,0.600299596786499,0,0,0,0.114754096,9.123514175415039,7.0,0.114754096,-1.0,0.114754096,0.114754096
152.mid,pop909,/depot/yunglu/data/transcription/POP909/152/152.mid,9.160971879959106,2025-10-02 17:25:28.737611,0.0,0.6785974502563477,0,0,0,1.0,8.481723070144653,7.0,1.0,-1.0,1.0,1.0
686.mid,pop909,/depot/yunglu/data/transcription/POP909/686/686.mid,15.68067479133606,2025-10-02 17:25:29.542551,0.0,0.7968382835388184,0,0,0,1.4525386,14.882883310317993,7.0,1.4525386,-1.0,1.4525386,1.4525386
223.mid,pop909,/depot/yunglu/data/transcription/POP909/223/223.mid,12.810125589370728,2025-10-02 17:25:34.856753,0.0,0.6163520812988281,0,0,0,1.5251397,12.192755699157715,7.0,1.5251397,-1.0,1.5251397,1.5251397
636.mid,pop909,/depot/yunglu/data/transcription/POP909/636/636.mid,12.132034540176392,2025-10-02 17:25:35.962680,0.0,0.8312602043151855,0,0,0,0.28767124,11.29995346069336,7.0,0.28767124,-1.0,0.28767124,0.28767124
707.mid,pop909,/depot/yunglu/data/transcription/POP909/707/707.mid,12.457170963287354,2025-10-02 17:25:37.483137,0.0,0.5568876266479492,0,0,0,1.3212851,11.899832487106323,7.0,1.3212851,-1.0,1.3212851,1.3212851
561.mid,pop909,/depot/yunglu/data/transcription/POP909/561/561.mid,13.574045658111572,2025-10-02 17:25:38.731021,0.0,0.40984439849853516,0,0,0,0.8888889,13.163684844970703,7.0,0.8888889,-1.0,0.8888889,0.8888889
194.mid,pop909,/depot/yunglu/data/transcription/POP909/194/194.mid,11.423744678497314,2025-10-02 17:25:39.030222,0.0,0.6296463012695312,0,0,0,0.875,10.793521165847778,7.0,0.875,-1.0,0.875,0.875
269.mid,pop909,/depot/yunglu/data/transcription/POP909/269/269.mid,14.663871765136719,2025-10-02 17:25:39.121699,0.0,0.6196537017822266,0,0,0,1.4295775,14.043490409851074,7.0,1.4295775,-1.0,1.4295775,1.4295775
632.mid,pop909,/depot/yunglu/data/transcription/POP909/632/632.mid,10.535593271255493,2025-10-02 17:25:39.273719,0.0,0.6920070648193359,0,0,0,0.5473251,9.842699527740479,7.0,0.5473251,-1.0,0.5473251,0.5473251
265.mid,pop909,/depot/yunglu/data/transcription/POP909/265/265.mid,12.254397630691528,2025-10-02 17:25:41.797530,0.0,0.370375394821167,0,0,0,0.984375,11.883041381835938,7.0,0.984375,-1.0,0.984375,0.984375
749.mid,pop909,/depot/yunglu/data/transcription/POP909/749/749.mid,8.962438583374023,2025-10-02 17:25:44.926387,0.0,0.40212464332580566,0,0,0,0.42168674,8.559269189834595,7.0,0.42168674,-1.0,0.42168674,0.42168674
678.mid,pop909,/depot/yunglu/data/transcription/POP909/678/678.mid,11.092603921890259,2025-10-02 17:25:45.951109,0.0,0.5561230182647705,0,0,0,0.8588957,10.535648822784424,7.0,0.8588957,-1.0,0.8588957,0.8588957
378.mid,pop909,/depot/yunglu/data/transcription/POP909/378/378.mid,8.84361219406128,2025-10-02 17:25:47.874256,0.0,0.5965380668640137,0,0,0,0.27683616,8.246540784835815,7.0,0.27683616,-1.0,0.27683616,0.27683616
674.mid,pop909,/depot/yunglu/data/transcription/POP909/674/674.mid,12.227223873138428,2025-10-02 17:25:50.958688,0.0,0.6393451690673828,0,0,0,0.03763441,11.587397575378418,7.0,0.03763441,-1.0,0.03763441,0.03763441
215.mid,pop909,/depot/yunglu/data/transcription/POP909/215/215.mid,12.305612564086914,2025-10-02 17:25:51.427707,0.0,0.5622842311859131,0,0,0,1.7185628,11.74271845817566,7.0,1.7185628,-1.0,1.7185628,1.7185628
787.mid,pop909,/depot/yunglu/data/transcription/POP909/787/787.mid,12.819072008132935,2025-10-02 17:25:52.094766,0.0,0.4899160861968994,0,0,0,0.513089,12.328604698181152,7.0,0.513089,-1.0,0.513089,0.513089
190.mid,pop909,/depot/yunglu/data/transcription/POP909/190/190.mid,16.106498956680298,2025-10-02 17:25:53.590000,0.0,0.5952920913696289,0,0,0,2.5338542,15.510525703430176,7.0,2.5338542,-1.0,2.5338542,2.5338542
140.mid,pop909,/depot/yunglu/data/transcription/POP909/140/140.mid,12.552651405334473,2025-10-02 17:25:54.350779,0.0,0.427534818649292,0,0,0,1.9740485,12.124592781066895,7.0,1.9740485,-1.0,1.9740485,1.9740485
328.mid,pop909,/depot/yunglu/data/transcription/POP909/328/328.mid,9.87323808670044,2025-10-02 17:25:57.748003,0.0,0.4446706771850586,0,0,0,0.9264706,9.428034543991089,7.0,0.9264706,-1.0,0.9264706,0.9264706
211.mid,pop909,/depot/yunglu/data/transcription/POP909/211/211.mid,14.509917736053467,2025-10-02 17:25:59.437153,0.0,0.5520174503326416,0,0,0,1.8,13.957391738891602,7.0,1.8,-1.0,1.8,1.8
624.mid,pop909,/depot/yunglu/data/transcription/POP909/624/624.mid,13.914853811264038,2025-10-02 17:25:59.866896,0.0,0.48667192459106445,0,0,0,1.2419355,13.427652597427368,7.0,1.2419355,-1.0,1.2419355,1.2419355
620.mid,pop909,/depot/yunglu/data/transcription/POP909/620/620.mid,8.971803188323975,2025-10-02 17:25:59.930780,0.0,0.5726561546325684,0,0,0,0.64285713,8.398730278015137,7.0,0.64285713,-1.0,0.64285713,0.64285713
666.mid,pop909,/depot/yunglu/data/transcription/POP909/666/666.mid,11.713028907775879,2025-10-02 17:26:03.808222,0.0,0.614875078201294,0,0,0,0.70731705,11.097600936889648,7.0,0.70731705,-1.0,0.70731705,0.70731705
662.mid,pop909,/depot/yunglu/data/transcription/POP909/662/662.mid,10.372394561767578,2025-10-02 17:26:04.723704,0.0,0.40254950523376465,0,0,0,0.25454545,9.969049453735352,7.0,0.25454545,-1.0,0.25454545,0.25454545
253.mid,pop909,/depot/yunglu/data/transcription/POP909/253/253.mid,14.220446348190308,2025-10-02 17:26:05.648550,0.0,0.6309773921966553,0,0,0,1.8022388,13.588701486587524,7.0,1.8022388,-1.0,1.8022388,1.8022388
737.mid,pop909,/depot/yunglu/data/transcription/POP909/737/737.mid,12.518438816070557,2025-10-02 17:26:06.108816,0.0,0.5538127422332764,0,0,0,0.25225225,11.964107751846313,7.0,0.25225225,-1.0,0.25225225,0.25225225
366.mid,pop909,/depot/yunglu/data/transcription/POP909/366/366.mid,10.29273796081543,2025-10-02 17:26:09.730290,0.0,0.6425576210021973,0,0,0,1.4875,9.64930248260498,7.0,1.4875,-1.0,1.4875,1.4875
779.mid,pop909,/depot/yunglu/data/transcription/POP909/779/779.mid,10.799473524093628,2025-10-02 17:26:10.666654,0.0,0.4145035743713379,0,0,0,0.536036,10.384581565856934,7.0,0.536036,-1.0,0.536036,0.536036
295.mid,pop909,/depot/yunglu/data/transcription/POP909/295/295.mid,13.926819801330566,2025-10-02 17:26:11.675252,0.0,0.7331974506378174,0,0,0,0.87958115,13.19292950630188,7.0,0.87958115,-1.0,0.87958115,0.87958115
291.mid,pop909,/depot/yunglu/data/transcription/POP909/291/291.mid,9.345938682556152,2025-10-02 17:26:13.154580,0.0,0.5289859771728516,0,0,0,0.7777778,8.8163743019104,7.0,0.7777778,-1.0,0.7777778,0.7777778
316.mid,pop909,/depot/yunglu/data/transcription/POP909/316/316.mid,7.693459510803223,2025-10-02 17:26:13.802552,0.0,0.3713548183441162,0,0,0,0.29166666,7.321109056472778,7.0,0.29166666,-1.0,0.29166666,0.29166666
775.mid,pop909,/depot/yunglu/data/transcription/POP909/775/775.mid,10.431800127029419,2025-10-02 17:26:15.156038,0.0,0.846757173538208,0,0,0,0.89285713,9.584532499313354,7.0,0.89285713,-1.0,0.89285713,0.89285713
612.mid,pop909,/depot/yunglu/data/transcription/POP909/612/612.mid,11.599064826965332,2025-10-02 17:26:17.248669,0.0,0.45948314666748047,0,0,0,0.5608974,11.138521432876587,7.0,0.5608974,-1.0,0.5608974,0.5608974
241.mid,pop909,/depot/yunglu/data/transcription/POP909/241/241.mid,10.304852962493896,2025-10-02 17:26:20.036594,0.0,0.8721394538879395,0,0,0,2.142857,9.43204951286316,7.0,2.142857,-1.0,2.142857,2.142857
312.mid,pop909,/depot/yunglu/data/transcription/POP909/312/312.mid,9.986777305603027,2025-10-02 17:26:20.653998,0.0,0.6452279090881348,0,0,0,0.5714286,9.341127634048462,7.0,0.5714286,-1.0,0.5714286,0.5714286
358.mid,pop909,/depot/yunglu/data/transcription/POP909/358/358.mid,9.682680368423462,2025-10-02 17:26:22.837791,0.0,0.6976191997528076,0,0,0,0.5675676,8.983814239501953,7.0,0.5675676,-1.0,0.5675676,0.5675676
203.mid,pop909,/depot/yunglu/data/transcription/POP909/203/203.mid,23.190553665161133,2025-10-02 17:26:23.121695,0.0,0.5504522323608398,0,0,0,2.8294392,22.639707326889038,7.0,2.8294392,-1.0,2.8294392,2.8294392
725.mid,pop909,/depot/yunglu/data/transcription/POP909/725/725.mid,12.060262680053711,2025-10-02 17:26:23.736040,0.0,0.5288803577423096,0,0,0,0.21212122,11.530833721160889,7.0,0.21212122,-1.0,0.21212122,0.21212122
429.mid,pop909,/depot/yunglu/data/transcription/POP909/429/429.mid,10.387627363204956,2025-10-02 17:26:24.190502,0.0,0.515303373336792,0,0,0,0.945,9.871747493743896,7.0,0.945,-1.0,0.945,0.945
283.mid,pop909,/depot/yunglu/data/transcription/POP909/283/283.mid,9.020210027694702,2025-10-02 17:26:26.269995,0.0,0.5208563804626465,0,0,0,0.15555556,8.498383283615112,7.0,0.15555556,-1.0,0.15555556,0.15555556
650.mid,pop909,/depot/yunglu/data/transcription/POP909/650/650.mid,12.014624834060669,2025-10-02 17:26:27.171056,0.0,0.3809163570404053,0,0,0,0.2413793,11.633251667022705,7.0,0.2413793,-1.0,0.2413793,0.2413793
721.mid,pop909,/depot/yunglu/data/transcription/POP909/721/721.mid,10.067837715148926,2025-10-02 17:26:30.105198,0.0,0.5844500064849854,0,0,0,0.21705426,9.482892751693726,7.0,0.21705426,-1.0,0.21705426,0.21705426
354.mid,pop909,/depot/yunglu/data/transcription/POP909/354/354.mid,10.779680013656616,2025-10-02 17:26:31.433953,0.0,0.3989706039428711,0,0,0,0.64220184,10.380132913589478,7.0,0.64220184,-1.0,0.64220184,0.64220184
058.mid,pop909,/depot/yunglu/data/transcription/POP909/058/058.mid,10.08928632736206,2025-10-02 17:26:32.929361,0.0,0.7147204875946045,0,0,0,0.6666667,9.373997688293457,7.0,0.6666667,-1.0,0.6666667,0.6666667
838.mid,pop909,/depot/yunglu/data/transcription/POP909/838/838.mid,9.766429424285889,2025-10-02 17:26:33.502785,0.0,0.6078596115112305,0,0,0,0.58947366,9.15812063217163,7.0,0.58947366,-1.0,0.58947366,0.58947366
767.mid,pop909,/depot/yunglu/data/transcription/POP909/767/767.mid,12.018156051635742,2025-10-02 17:26:35.140244,0.0,0.7009141445159912,0,0,0,0.1891892,11.312523365020752,7.0,0.1891892,-1.0,0.1891892,0.1891892
692.mid,pop909,/depot/yunglu/data/transcription/POP909/692/692.mid,12.20558786392212,2025-10-02 17:26:36.396608,0.0,0.5507800579071045,0,0,0,0.5265487,11.654324293136597,7.0,0.5265487,-1.0,0.5265487,0.5265487
763.mid,pop909,/depot/yunglu/data/transcription/POP909/763/763.mid,10.814370155334473,2025-10-02 17:26:37.085698,0.0,0.5399453639984131,0,0,0,0.33070865,10.273863792419434,7.0,0.33070865,-1.0,0.33070865,0.33070865
396.mid,pop909,/depot/yunglu/data/transcription/POP909/396/396.mid,11.666236877441406,2025-10-02 17:26:38.837676,0.0,0.5105636119842529,0,0,0,1.1744967,11.152677297592163,7.0,1.1744967,-1.0,1.1744967,1.1744967
304.mid,pop909,/depot/yunglu/data/transcription/POP909/304/304.mid,11.458019733428955,2025-10-02 17:26:41.563497,0.0,0.6184463500976562,0,0,0,1.5265957,10.839196681976318,7.0,1.5265957,-1.0,1.5265957,1.5265957
008.mid,pop909,/depot/yunglu/data/transcription/POP909/008/008.mid,10.541042566299438,2025-10-02 17:26:43.470772,0.0,0.5763473510742188,0,0,0,0.28739002,9.964184045791626,7.0,0.28739002,-1.0,0.28739002,0.28739002
392.mid,pop909,/depot/yunglu/data/transcription/POP909/392/392.mid,13.41037654876709,2025-10-02 17:26:44.844726,0.0,0.5409338474273682,0,0,0,1.2828685,12.869006156921387,7.0,1.2828685,-1.0,1.2828685,1.2828685
300.mid,pop909,/depot/yunglu/data/transcription/POP909/300/300.mid,11.359656572341919,2025-10-02 17:26:44.862755,0.0,0.692554235458374,0,0,0,0.8305085,10.666656255722046,7.0,0.8305085,-1.0,0.8305085,0.8305085
713.mid,pop909,/depot/yunglu/data/transcription/POP909/713/713.mid,12.828143835067749,2025-10-02 17:26:47.970038,0.0,0.7030363082885742,0,0,0,0.5060241,12.124402046203613,7.0,0.5060241,-1.0,0.5060241,0.5060241
342.mid,pop909,/depot/yunglu/data/transcription/POP909/342/342.mid,9.603671312332153,2025-10-02 17:26:48.442782,0.0,0.37448835372924805,0,0,0,0.64615387,9.228675365447998,7.0,0.64615387,-1.0,0.64615387,0.64615387
417.mid,pop909,/depot/yunglu/data/transcription/POP909/417/417.mid,11.604336023330688,2025-10-02 17:26:48.690342,0.0,0.5540015697479248,0,0,0,0.21491228,11.049874544143677,7.0,0.21491228,-1.0,0.21491228,0.21491228
346.mid,pop909,/depot/yunglu/data/transcription/POP909/346/346.mid,13.51215672492981,2025-10-02 17:26:49.909054,0.0,0.590034008026123,0,0,0,0.26923078,12.921588659286499,7.0,0.26923078,-1.0,0.26923078,0.26923078
755.mid,pop909,/depot/yunglu/data/transcription/POP909/755/755.mid,7.604248523712158,2025-10-02 17:26:51.075436,0.0,0.7367808818817139,0,0,0,0.0,6.865685939788818,,0.0,,0.0,0.0
046.mid,pop909,/depot/yunglu/data/transcription/POP909/046/046.mid,9.859172821044922,2025-10-02 17:26:51.422959,0.0,0.5343408584594727,0,0,0,0.36842105,9.32443380355835,7.0,0.36842105,-1.0,0.36842105,0.36842105
455.mid,pop909,/depot/yunglu/data/transcription/POP909/455/455.mid,7.424606800079346,2025-10-02 17:26:56.115330,0.0,0.43840932846069336,0,0,0,0.76363635,6.985506772994995,7.0,0.76363635,-1.0,0.76363635,0.76363635
384.mid,pop909,/depot/yunglu/data/transcription/POP909/384/384.mid,7.675235033035278,2025-10-02 17:26:56.118323,0.0,0.5976619720458984,0,0,0,0.45901638,7.076909303665161,7.0,0.45901638,-1.0,0.45901638,0.45901638
459.mid,pop909,/depot/yunglu/data/transcription/POP909/459/459.mid,12.381573677062988,2025-10-02 17:26:57.244639,0.0,0.5136528015136719,0,0,0,0.43076923,11.86723279953003,7.0,0.43076923,-1.0,0.43076923,0.43076923
826.mid,pop909,/depot/yunglu/data/transcription/POP909/826/826.mid,12.662398099899292,2025-10-02 17:26:57.507402,0.0,0.5639441013336182,0,0,0,1.2662116,12.097980260848999,7.0,1.2662116,-1.0,1.2662116,1.2662116
751.mid,pop909,/depot/yunglu/data/transcription/POP909/751/751.mid,10.030046701431274,2025-10-02 17:26:58.000656,0.0,0.6904289722442627,0,0,0,0.14285715,9.339131116867065,7.0,0.14285715,-1.0,0.14285715,0.14285715
380.mid,pop909,/depot/yunglu/data/transcription/POP909/380/380.mid,10.466168642044067,2025-10-02 17:27:01.889466,0.0,0.5285301208496094,0,0,0,0.46666667,9.936752796173096,7.0,0.46666667,-1.0,0.46666667,0.46666667
088.mid,pop909,/depot/yunglu/data/transcription/POP909/088/088.mid,12.65217924118042,2025-10-02 17:27:02.561508,0.0,0.8745834827423096,0,0,0,1.2173913,11.777170419692993,7.0,1.2173913,-1.0,1.2173913,1.2173913
868.mid,pop909,/depot/yunglu/data/transcription/POP909/868/868.mid,12.130536317825317,2025-10-02 17:27:03.207038,0.0,0.6131031513214111,0,0,0,0.61946905,11.516871929168701,7.0,0.61946905,-1.0,0.61946905,0.61946905
701.mid,pop909,/depot/yunglu/data/transcription/POP909/701/701.mid,7.233851671218872,2025-10-02 17:27:05.234932,0.0,0.43717241287231445,0,0,0,0.64220184,6.796195983886719,7.0,0.64220184,-1.0,0.64220184,0.64220184
793.mid,pop909,/depot/yunglu/data/transcription/POP909/793/793.mid,9.82309365272522,2025-10-02 17:27:05.938892,0.0,0.6538722515106201,0,0,0,0.42424244,9.168768167495728,7.0,0.42424244,-1.0,0.42424244,0.42424244
409.mid,pop909,/depot/yunglu/data/transcription/POP909/409/409.mid,12.035460472106934,2025-10-02 17:27:08.155019,0.0,0.6801857948303223,0,0,0,0.7619048,11.35452651977539,7.0,0.7619048,-1.0,0.7619048,0.7619048
864.mid,pop909,/depot/yunglu/data/transcription/POP909/864/864.mid,11.624373435974121,2025-10-02 17:27:08.869382,0.0,0.8279786109924316,0,0,0,1.0216216,10.795891523361206,7.0,1.0216216,-1.0,1.0216216,1.0216216
497.mid,pop909,/depot/yunglu/data/transcription/POP909/497/497.mid,11.833349704742432,2025-10-02 17:27:09.341037,0.0,0.6049494743347168,0,0,0,0.4695122,11.227856397628784,7.0,0.4695122,-1.0,0.4695122,0.4695122
