midi_filename,dataset_name,file_path,total_processing_time,timestamp,pychord_atc_score,pychord_processing_time,pychord_accd_score,pychord_rccd_score,pychord_acc_score,pychord_error,chordino_atc_score,chordino_processing_time,chordino_accd_score,chordino_rccd_score,chordino_acc_score,atc_score_difference,rccd_score_difference
Track01303.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01303/Track01303.mid,8.28376054763794,2025-08-20 16:38:44.530050,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.19444445,8.244816303253174,7.0,0.19444445,-1.0,0.19444445,0.19444445
Track00584.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00584/Track00584.mid,15.015215396881104,2025-08-20 16:38:51.261321,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.6028708,14.97501277923584,7.0,0.6028708,-1.0,0.6028708,0.6028708
Track01474.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01474/Track01474.mid,19.174097061157227,2025-08-20 16:38:55.420461,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.030237582,19.130107879638672,7.0,0.030237582,-1.0,0.030237582,0.030237582
Track00826.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00826/Track00826.mid,30.173415660858154,2025-08-20 16:39:06.419402,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.0574713,30.13484263420105,7.0,3.0574713,-1.0,3.0574713,3.0574713
Track00609.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00609/Track00609.mid,34.74099278450012,2025-08-20 16:39:10.986930,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.7924528,34.69558048248291,7.0,0.7924528,-1.0,0.7924528,0.7924528
Track00619.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00619/Track00619.mid,36.960490226745605,2025-08-20 16:39:13.206666,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.7517986,36.92054200172424,7.0,3.7517986,-1.0,3.7517986,3.7517986
Track00730.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00730/Track00730.mid,42.62042045593262,2025-08-20 16:39:18.865864,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.3281372,42.5744993686676,7.0,3.3281372,-1.0,3.3281372,3.3281372
Track01439.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01439/Track01439.mid,23.509703397750854,2025-08-20 16:39:18.931568,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.5748792,23.469881772994995,7.0,0.5748792,-1.0,0.5748792,0.5748792
Track00319.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00319/Track00319.mid,28.455437898635864,2025-08-20 16:39:19.718039,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.9064748,28.421008110046387,7.0,0.9064748,-1.0,0.9064748,0.9064748
Track00147.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00147/Track00147.mid,45.7001416683197,2025-08-20 16:39:21.945953,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.6535947,45.65589475631714,7.0,2.6535947,-1.0,2.6535947,2.6535947
Track01340.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01340/Track01340.mid,20.204184532165527,2025-08-20 16:39:33.411278,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.5856353,20.173415422439575,7.0,1.5856353,-1.0,1.5856353,1.5856353
Track00237.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00237/Track00237.mid,21.042178869247437,2025-08-20 16:39:39.975198,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.1529412,20.930030345916748,7.0,1.1529412,-1.0,1.1529412,1.1529412
Track00347.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00347/Track00347.mid,35.138673067092896,2025-08-20 16:39:41.558882,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.5833334,35.0996732711792,7.0,1.5833334,-1.0,1.5833334,1.5833334
Track01358.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01358/Track01358.mid,21.90006375312805,2025-08-20 16:39:41.618545,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.0,21.864721298217773,7.0,3.0,-1.0,3.0,3.0
Track01449.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01449/Track01449.mid,23.33636450767517,2025-08-20 16:39:42.202962,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.8089888,23.239899396896362,7.0,1.8089888,-1.0,1.8089888,1.8089888
Track00832.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00832/Track00832.mid,59.64663577079773,2025-08-20 16:39:44.177605,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.4545455,59.61563444137573,7.0,1.4545455,-1.0,1.4545455,1.4545455
Track01496.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01496/Track01496.mid,16.429927349090576,2025-08-20 16:39:49.841985,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.2,16.391438961029053,7.0,0.2,-1.0,0.2,0.2
Track00158.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00158/Track00158.mid,15.664763927459717,2025-08-20 16:39:57.224042,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.2658228,15.584103107452393,7.0,0.2658228,-1.0,0.2658228,0.2658228
Track00594.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00594/Track00594.mid,47.909942388534546,2025-08-20 16:39:58.897584,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.1908128,47.876312494277954,7.0,3.1908128,-1.0,3.1908128,3.1908128
Track00019.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00019/Track00019.mid,39.02606439590454,2025-08-20 16:40:00.972382,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,4.13555,38.970558881759644,7.0,4.13555,-1.0,4.13555,4.13555
Track00109.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00109/Track00109.mid,24.497081518173218,2025-08-20 16:40:06.700394,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.5763888,24.44443368911743,7.0,2.5763888,-1.0,2.5763888,2.5763888
Track00587.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00587/Track00587.mid,26.540313482284546,2025-08-20 16:40:08.159368,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.0705882,26.478684186935425,7.0,1.0705882,-1.0,1.0705882,1.0705882
Track01198.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01198/Track01198.mid,24.484924793243408,2025-08-20 16:40:08.662953,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.6086956,24.449362993240356,7.0,0.6086956,-1.0,0.6086956,0.6086956
Track01226.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01226/Track01226.mid,35.65382218360901,2025-08-20 16:40:15.631129,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.8512194,35.610227823257446,7.0,2.8512194,-1.0,2.8512194,2.8512194
Track01124.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01124/Track01124.mid,18.343015432357788,2025-08-20 16:40:25.043706,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.142857,18.308055639266968,7.0,3.142857,-1.0,3.142857,3.142857
Track00914.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00914/Track00914.mid,31.863068342208862,2025-08-20 16:40:32.835721,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,4.0028167,31.80722665786743,7.0,4.0028167,-1.0,4.0028167,4.0028167
Track01375.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01375/Track01375.mid,29.0229332447052,2025-08-20 16:40:37.183323,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.7293448,28.935760259628296,7.0,3.7293448,-1.0,3.7293448,3.7293448
Track00065.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00065/Track00065.mid,49.09404230117798,2025-08-20 16:40:38.937100,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.6798143,49.059128522872925,7.0,2.6798143,-1.0,2.6798143,2.6798143
Track01367.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01367/Track01367.mid,25.18509006500244,2025-08-20 16:40:40.817624,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.5837564,25.15518617630005,7.0,2.5837564,-1.0,2.5837564,2.5837564
Track00078.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00078/Track00078.mid,19.67361068725586,2025-08-20 16:40:44.717596,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.030368764,19.62925148010254,7.0,0.030368764,-1.0,0.030368764,0.030368764
Track00225.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00225/Track00225.mid,47.18289804458618,2025-08-20 16:40:46.080888,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.9262295,47.149738788604736,7.0,2.9262295,-1.0,2.9262295,2.9262295
Track00548.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00548/Track00548.mid,56.82773280143738,2025-08-20 16:40:54.053591,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.6346862,56.79196834564209,7.0,2.6346862,-1.0,2.6346862,2.6346862
Track00149.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00149/Track00149.mid,21.517131805419922,2025-08-20 16:40:54.353124,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.9354839,21.48629069328308,7.0,0.9354839,-1.0,0.9354839,0.9354839
Track00213.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00213/Track00213.mid,18.876368284225464,2025-08-20 16:41:04.957755,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.1666666,18.8372905254364,7.0,1.1666666,-1.0,1.1666666,1.1666666
Track00379.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00379/Track00379.mid,29.71191644668579,2025-08-20 16:41:06.895512,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.4177215,29.681113719940186,7.0,1.4177215,-1.0,1.4177215,1.4177215
Track01056.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01056/Track01056.mid,26.809874534606934,2025-08-20 16:41:11.527771,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.61244,26.776326179504395,7.0,2.61244,-1.0,2.61244,2.61244
Track01045.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01045/Track01045.mid,67.12656378746033,2025-08-20 16:41:15.789967,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.9327522,67.09108304977417,7.0,0.9327522,-1.0,0.9327522,0.9327522
Track01284.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01284/Track01284.mid,35.468475103378296,2025-08-20 16:41:16.286454,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.2735295,35.4376425743103,7.0,3.2735295,-1.0,3.2735295,3.2735295
Track00358.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00358/Track00358.mid,5.2205657958984375,2025-08-20 16:41:16.748617,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.39252338,5.1887054443359375,7.0,0.39252338,-1.0,0.39252338,0.39252338
Track01095.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01095/Track01095.mid,38.0536789894104,2025-08-20 16:41:16.991223,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.8732394,37.94643759727478,7.0,1.8732394,-1.0,1.8732394,1.8732394
Track00767.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00767/Track00767.mid,19.36473321914673,2025-08-20 16:41:26.260520,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.80946124,19.332175731658936,7.0,0.80946124,-1.0,0.80946124,0.80946124
Track00739.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00739/Track00739.mid,11.146149396896362,2025-08-20 16:41:27.433991,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.2173913,11.065611124038696,7.0,1.2173913,-1.0,1.2173913,1.2173913
Track00204.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00204/Track00204.mid,26.51787781715393,2025-08-20 16:41:31.477338,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.7220957,26.483757734298706,7.0,1.7220957,-1.0,1.7220957,1.7220957
Track01328.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01328/Track01328.mid,17.640362977981567,2025-08-20 16:41:34.389364,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.067307696,17.556506872177124,7.0,0.067307696,-1.0,0.067307696,0.067307696
Track01280.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01280/Track01280.mid,20.319326877593994,2025-08-20 16:41:36.109805,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,4.290323,20.221473932266235,7.0,4.290323,-1.0,4.290323,4.290323
Track00852.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00852/Track00852.mid,45.77501201629639,2025-08-20 16:41:40.128418,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.3333333,45.74608898162842,7.0,2.3333333,-1.0,2.3333333,2.3333333
Track00497.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00497/Track00497.mid,48.5836763381958,2025-08-20 16:41:42.637685,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.6505126,48.549705266952515,7.0,1.6505126,-1.0,1.6505126,1.6505126
Track00331.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00331/Track00331.mid,19.829992055892944,2025-08-20 16:41:46.090841,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.5,19.801225185394287,7.0,0.5,-1.0,0.5,0.5
Track00812.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00812/Track00812.mid,11.472643375396729,2025-08-20 16:41:51.601565,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.5949367,11.44068431854248,7.0,1.5949367,-1.0,1.5949367,1.5949367
Track01115.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01115/Track01115.mid,40.691896200180054,2025-08-20 16:41:57.683583,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.4276094,40.655619859695435,7.0,2.4276094,-1.0,2.4276094,2.4276094
Track00874.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00874/Track00874.mid,29.164733171463013,2025-08-20 16:42:00.642365,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.6063652,29.12402892112732,7.0,1.6063652,-1.0,1.6063652,1.6063652
Track00395.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00395/Track00395.mid,28.34601092338562,2025-08-20 16:42:04.456247,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.4813278,28.308016300201416,7.0,1.4813278,-1.0,1.4813278,1.4813278
Track00567.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00567/Track00567.mid,38.250237464904785,2025-08-20 16:42:05.684653,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.83658534,38.213239431381226,7.0,0.83658534,-1.0,0.83658534,0.83658534
Track01213.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01213/Track01213.mid,27.775007247924805,2025-08-20 16:42:10.413097,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.5146699,27.533520698547363,7.0,1.5146699,-1.0,1.5146699,1.5146699
Track00684.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00684/Track00684.mid,14.903297901153564,2025-08-20 16:42:15.545956,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.42281878,14.869287014007568,7.0,0.42281878,-1.0,0.42281878,0.42281878
Track00579.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00579/Track00579.mid,32.36955976486206,2025-08-20 16:42:18.460732,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.044094488,32.336952447891235,7.0,0.044094488,-1.0,0.044094488,0.044094488
Track00576.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00576/Track00576.mid,46.58179235458374,2025-08-20 16:42:20.971456,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.8056074,46.5488498210907,7.0,1.8056074,-1.0,1.8056074,1.8056074
Track01080.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01080/Track01080.mid,26.98023271560669,2025-08-20 16:42:32.666200,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.35117057,26.942700386047363,7.0,0.35117057,-1.0,0.35117057,0.35117057
Track00494.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00494/Track00494.mid,35.30616068840027,2025-08-20 16:42:32.990207,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.6470588,35.256083726882935,7.0,1.6470588,-1.0,1.6470588,1.6470588
Track00723.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00723/Track00723.mid,44.07498002052307,2025-08-20 16:42:35.677842,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.6363636,44.034241676330566,7.0,0.6363636,-1.0,0.6363636,0.6363636
Track01091.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01091/Track01091.mid,32.742106914520264,2025-08-20 16:42:37.198766,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.40625,32.65958595275879,7.0,2.40625,-1.0,2.40625,2.40625
Track00953.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00953/Track00953.mid,31.01953649520874,2025-08-20 16:42:41.433246,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.1626506,30.980733394622803,7.0,3.1626506,-1.0,3.1626506,3.1626506
Track00864.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00864/Track00864.mid,26.246652603149414,2025-08-20 16:42:44.707685,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,3.7248995,26.213955402374268,7.0,3.7248995,-1.0,3.7248995,3.7248995
Track00238.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track00238/Track00238.mid,30.355260372161865,2025-08-20 16:42:45.901522,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,1.6363636,30.303500652313232,7.0,1.6363636,-1.0,1.6363636,1.6363636
Track01027.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01027/Track01027.mid,29.39561939239502,2025-08-20 16:42:50.367365,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.7259614,29.36562156677246,7.0,2.7259614,-1.0,2.7259614,2.7259614
Track01166.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01166/Track01166.mid,13.50219988822937,2025-08-20 16:42:54.935922,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,4.125,13.468238592147827,7.0,4.125,-1.0,4.125,4.125
Track01023.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01023/Track01023.mid,23.862106323242188,2025-08-20 16:42:56.528752,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,0.45240894,23.75564479827881,7.0,0.45240894,-1.0,0.45240894,0.45240894
Track01354.mid,slakh2100,/depot/yunglu/data/transcription/slakh2100/train/Track01354/Track01354.mid,30.128620624542236,2025-08-20 16:43:03.119283,0,0,0,0,0,ATC tool execution failed: /usr/bin/python3: can't open file '/home/shang33/AIM/music-transcription-research/complexity_metrics/atc/get_atc_score.py': [Errno 2] No such file or directory,2.1304348,30.076075553894043,7.0,2.1304348,-1.0,2.1304348,2.1304348
