midi_filename,dataset_name,file_path,total_processing_time,timestamp,pychord_atc_score,pychord_processing_time,pychord_accd_score,pychord_rccd_score,pychord_acc_score,chordino_atc_score,chordino_processing_time,chordino_accd_score,chordino_rccd_score,chordino_acc_score,atc_score_difference,rccd_score_difference
040_BurgerTime_01_02MainTheme.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/040_BurgerTime_01_02MainTheme.mid,0.9926230907440186,2025-08-15 15:49:44.812383,0.0,0.4344785213470459,,0.0,0,0.0,0.5574848651885986,,0.0,,0.0,0.0
199_Labyrinth_MaounoMeikyu_07_08StairsGetKey.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/199_Labyrinth_MaounoMeikyu_07_08StairsGetKey.mid,1.2900006771087646,2025-08-15 15:49:45.126250,6.4166665,0.44930386543273926,7.0,6.4166665,0,6.2222223,0.8400726318359375,7.0,6.2222223,-1.0,0.1944441999999995,0.1944441999999995
023_BalloonFight_05_06Clear.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/023_BalloonFight_05_06Clear.mid,1.3409397602081299,2025-08-15 15:49:45.176862,3.5,0.4356417655944824,7.0,3.5,0,2.8,0.9042401313781738,7.0,2.8,-1.0,0.7000000000000002,0.7000000000000002
369_VS_NinjaJaJaMaru_kun_06_07NinjaArtsGamapakkun.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/369_VS_NinjaJaJaMaru_kun_06_07NinjaArtsGamapakkun.mid,1.4694139957427979,2025-08-15 15:49:45.305664,6.0,0.45269346237182617,7.0,6.0,0,5.133333,1.0160605907440186,7.0,5.133333,-1.0,0.8666669999999996,0.8666669999999996
353_TheTowerofDruaga_08_09CongratulantFanfare.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/353_TheTowerofDruaga_08_09CongratulantFanfare.mid,2.3297336101531982,2025-08-15 15:49:46.166094,,0.902235746383667,,,0,2.6833334,1.4267113208770752,7.0,2.6833334,-1.0,,
087_DragonSpirit_TheNewLegend_00_01Start.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/087_DragonSpirit_TheNewLegend_00_01Start.mid,0.8215112686157227,2025-08-15 15:49:46.988144,,0.32799363136291504,,,0,2.3333333,0.49293971061706543,7.0,2.3333333,-1.0,,
259_Pac_Man_01_02Intermission.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/259_Pac_Man_01_02Intermission.mid,3.2061195373535156,2025-08-15 15:49:47.041512,5.6,0.4497568607330322,7.0,5.6,0,5.25,2.7553775310516357,7.0,5.25,-1.0,0.34999999999999964,0.34999999999999964
378_WaiWaiWorld2_SOS__ParsleyJou_43_44MagicalAction5.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/378_WaiWaiWorld2_SOS__ParsleyJou_43_44MagicalAction5.mid,2.8183000087738037,2025-08-15 15:49:47.995710,,0.4299945831298828,,,0,3.7692308,2.387540578842163,7.0,3.7692308,-1.0,,
091_DragonWarriorIV_29_30Elegy.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/091_DragonWarriorIV_29_30Elegy.mid,3.6050350666046143,2025-08-15 15:49:48.418010,,0.908149242401123,,,0,0.0,2.696103096008301,,0.0,,,
136_GanbareGoemon_KarakuriDouchuu_15_16Ending.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/136_GanbareGoemon_KarakuriDouchuu_15_16Ending.mid,3.633225917816162,2025-08-15 15:49:48.760002,4.375,0.6150074005126953,7.0,4.375,0,4.012195,3.017235517501831,7.0,4.012195,-1.0,0.3628049999999998,0.3628049999999998
069_DigDug_01_02GameStartMusic.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/069_DigDug_01_02GameStartMusic.mid,3.6868927478790283,2025-08-15 15:49:48.993121,,0.6596364974975586,,,0,4.5652175,3.0263915061950684,7.0,4.5652175,-1.0,,
288_SaintSeiya_OugonDensetsu_08_09Death.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/288_SaintSeiya_OugonDensetsu_08_09Death.mid,1.3551745414733887,2025-08-15 15:49:50.115714,,0.4796464443206787,,,0,2.4705882,0.8749322891235352,7.0,2.4705882,-1.0,,
136_GanbareGoemon_KarakuriDouchuu_02_03TownStage1511.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/136_GanbareGoemon_KarakuriDouchuu_02_03TownStage1511.mid,6.660798072814941,2025-08-15 15:49:50.495786,4.9880238,0.8570685386657715,7.0,4.9880238,0,2.7881355,5.802255868911743,7.0,2.7881355,-1.0,2.1998882999999996,2.1998882999999996
312_Stinger_02_03StageBegin2.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/312_Stinger_02_03StageBegin2.mid,2.1944029331207275,2025-08-15 15:49:50.612776,0.0,0.6797997951507568,,0.0,0,3.64,1.5140142440795898,7.0,3.64,-1.0,3.64,3.64
233_MetalMax_02_03WinningBuyingDriving.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/233_MetalMax_02_03WinningBuyingDriving.mid,3.9950156211853027,2025-08-15 15:49:51.037162,0.0,0.7448081970214844,,0.0,0,2.5454545,3.249389171600342,7.0,2.5454545,-1.0,2.5454545,2.5454545
256_OperationWolf_03_04MissionAccomplished2.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/256_OperationWolf_03_04MissionAccomplished2.mid,2.6252126693725586,2025-08-15 15:49:52.741293,2.625,0.7604875564575195,7.0,2.625,0,4.046875,1.8640758991241455,7.0,4.046875,-1.0,1.421875,1.421875
106_FamicomMukashiBanashi_ShinOnigashima_01_02FirstChapterInsidetheHouse.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/106_FamicomMukashiBanashi_ShinOnigashima_01_02FirstChapterInsidetheHouse.mid,4.073129892349243,2025-08-15 15:49:54.569934,,0.8602933883666992,,,0,4.2380953,3.211834669113159,7.0,4.2380953,-1.0,,
104_FamicomJumpII_Saikyono7_nin_14_15SeaofPeace.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/104_FamicomJumpII_Saikyono7_nin_14_15SeaofPeace.mid,7.82413649559021,2025-08-15 15:49:55.820257,5.1882353,1.0830292701721191,7.0,5.1882353,0,3.0,6.739917039871216,7.0,3.0,-1.0,2.1882352999999997,2.1882352999999997
325_SuperMarioWorld_12_13GameClear.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/325_SuperMarioWorld_12_13GameClear.mid,8.16580319404602,2025-08-15 15:49:57.159580,1.75,0.8367252349853516,7.0,1.75,0,2.1324503,7.327949047088623,7.0,2.1324503,-1.0,0.3824502999999999,0.3824502999999999
066_DestinyofanEmperor_13_14Castle.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/066_DestinyofanEmperor_13_14Castle.mid,3.7334725856781006,2025-08-15 15:49:58.303800,0.7567568,0.8004698753356934,7.0,0.7567568,0,1.8971963,2.932058334350586,7.0,1.8971963,-1.0,1.1404395,1.1404395
345_TheGuardianLegend_14_15BossTheme3GuardicBoss.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/345_TheGuardianLegend_14_15BossTheme3GuardicBoss.mid,7.491381406784058,2025-08-15 15:49:58.528862,6.216,1.252333164215088,7.0,6.216,0,5.366667,6.238021612167358,7.0,5.366667,-1.0,0.8493330000000006,0.8493330000000006
275_RadRacer_00_01BGM1.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/275_RadRacer_00_01BGM1.mid,12.247309923171997,2025-08-15 15:49:59.235823,5.6629214,1.4044106006622314,7.0,5.6629214,0,3.3128343,10.841337442398071,7.0,3.3128343,-1.0,2.3500871,2.3500871
267_Pooyan_13_14StageDemo3Unused.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/267_Pooyan_13_14StageDemo3Unused.mid,7.403270959854126,2025-08-15 15:50:00.144881,,0.5687596797943115,,,0,,6.833430767059326,,,,,
366_Ufouria_TheSaga_02_03DecisiveBattleBoss.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/366_Ufouria_TheSaga_02_03DecisiveBattleBoss.mid,17.894187927246094,2025-08-15 15:50:01.730647,4.283582,1.2879822254180908,7.0,4.283582,0,4.887719,16.60455322265625,7.0,4.887719,-1.0,0.6041369999999997,0.6041369999999997
167_Hudson_sAdventureIsland_10_11EvilSpirit.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/167_Hudson_sAdventureIsland_10_11EvilSpirit.mid,0.4706864356994629,2025-08-15 15:50:02.202143,0.0,0.16349482536315918,0.0,0.0,0,,0.3068232536315918,,,,,
291_ShadowoftheNinja_07_08Stage4.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/291_ShadowoftheNinja_07_08Stage4.mid,11.806339740753174,2025-08-15 15:50:02.419487,5.1127453,1.4611821174621582,7.0,5.1127453,0,3.008772,10.342693567276001,7.0,3.008772,-1.0,2.1039733000000003,2.1039733000000003
142_Ghosts_nGoblins_05_06CaveBGM34Stage.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/142_Ghosts_nGoblins_05_06CaveBGM34Stage.mid,3.7334189414978027,2025-08-15 15:50:03.878694,0.0,0.5892891883850098,,0.0,0,3.0512822,3.143172025680542,7.0,3.0512822,-1.0,3.0512822,3.0512822
057_CluCluLand_03_04BonusStage.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/057_CluCluLand_03_04BonusStage.mid,2.1856679916381836,2025-08-15 15:50:04.388126,5.7272725,0.6313889026641846,7.0,5.7272725,0,3.3384616,1.5536115169525146,7.0,3.3384616,-1.0,2.3888108999999997,2.3888108999999997
357_ToujinMakyouDen_HeraclesnoEikou_05_06Encounter.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/357_ToujinMakyouDen_HeraclesnoEikou_05_06Encounter.mid,0.9374141693115234,2025-08-15 15:50:04.816494,2.3333333,0.3506588935852051,7.0,2.3333333,0,0.0,0.586188554763794,,0.0,,2.3333333,2.3333333
303_SpaceHarrier_08_09Syura.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/303_SpaceHarrier_08_09Syura.mid,6.576001167297363,2025-08-15 15:50:05.105176,5.6,1.2139241695404053,7.0,5.6,0,3.2666667,5.360667943954468,7.0,3.2666667,-1.0,2.3333332999999996,2.3333332999999996
266_PoolofRadiance_08_09TrainingHall.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/266_PoolofRadiance_08_09TrainingHall.mid,6.749549150466919,2025-08-15 15:50:05.985829,3.5,1.0063002109527588,7.0,3.5,0,4.6299214,5.742080211639404,7.0,4.6299214,-1.0,1.1299213999999997,1.1299213999999997
109_Famista_91_08_09GameSet.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/109_Famista_91_08_09GameSet.mid,2.436591386795044,2025-08-15 15:50:06.825035,3.5,1.0394837856292725,7.0,3.5,0,3.0270271,1.3964381217956543,7.0,3.0270271,-1.0,0.4729728999999998,0.4729728999999998
276_RadiaSenki_ReimeiHen_02_03Field1.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/276_RadiaSenki_ReimeiHen_02_03Field1.mid,10.309704303741455,2025-08-15 15:50:07.469671,6.112676,1.1269118785858154,7.0,6.112676,0,4.4765434,9.18119740486145,7.0,4.4765434,-1.0,1.6361326000000007,1.6361326000000007
397_YsII_AncientYsVanishedTheFinalChapter_10_11CavernofRasteenie.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/397_YsII_AncientYsVanishedTheFinalChapter_10_11CavernofRasteenie.mid,13.821477174758911,2025-08-15 15:50:09.642238,4.4545455,1.1095683574676514,7.0,4.4545455,0,1.2749141,12.71036410331726,7.0,1.2749141,-1.0,3.1796314,3.1796314
312_Stinger_13_14FinalBoss.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/312_Stinger_13_14FinalBoss.mid,8.486217737197876,2025-08-15 15:50:10.906664,4.47541,0.927807092666626,7.0,4.47541,0,4.806867,7.55721640586853,7.0,4.806867,-1.0,0.33145699999999945,0.33145699999999945
023_BalloonFight_10_11GetBubble.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/023_BalloonFight_10_11GetBubble.mid,0.22649908065795898,2025-08-15 15:50:11.133504,0.0,0.0037474632263183594,0.0,0.0,0,,0.2224416732788086,,,,,
384_Wit_s_06_07Round2.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/384_Wit_s_06_07Round2.mid,4.06164026260376,2025-08-15 15:50:15.195608,1.8173077,0.7567052841186523,7.0,1.8173077,0,0.53846157,3.303494930267334,7.0,0.53846157,-1.0,1.27884613,1.27884613
085_DragonBusterII_YaminoFuuin_13_14KingDragonClear.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/085_DragonBusterII_YaminoFuuin_13_14KingDragonClear.mid,6.085207223892212,2025-08-15 15:50:15.727774,4.1363635,0.8467288017272949,7.0,4.1363635,0,2.6923077,5.2371368408203125,7.0,2.6923077,-1.0,1.4440557999999997,1.4440557999999997
378_WaiWaiWorld2_SOS__ParsleyJou_31_32StarofRuinsMoai3.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/378_WaiWaiWorld2_SOS__ParsleyJou_31_32StarofRuinsMoai3.mid,18.00253415107727,2025-08-15 15:50:16.306690,5.5738883,1.717400074005127,7.0,5.5738883,0,5.7621055,16.27905583381653,7.0,5.7621055,-1.0,0.18821719999999953,0.18821719999999953
346_TheJungleBook_04_05Level4Level7Level10.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/346_TheJungleBook_04_05Level4Level7Level10.mid,9.478907823562622,2025-08-15 15:50:16.949746,4.93617,1.5202012062072754,7.0,4.93617,0,2.3886256,7.95707106590271,7.0,2.3886256,-1.0,2.5475443999999996,2.5475443999999996
208_LodeRunner_01_02StageStart.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/208_LodeRunner_01_02StageStart.mid,1.9882769584655762,2025-08-15 15:50:18.295472,,0.5298423767089844,,,0,3.137931,1.4577815532684326,7.0,3.137931,-1.0,,
328_SuperXevious_GAMPnoNazo_13_14Zap.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/328_SuperXevious_GAMPnoNazo_13_14Zap.mid,0.326129674911499,2025-08-15 15:50:18.621930,0.0,0.05251121520996094,0.0,0.0,0,,0.2732565402984619,,,,,
061_DarkLord_03_04TownofEastall.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/061_DarkLord_03_04TownofEastall.mid,4.784315824508667,2025-08-15 15:50:19.980753,1.0694444,0.941763162612915,7.0,1.0694444,0,1.3478261,3.8413774967193604,7.0,1.3478261,-1.0,0.27838169999999995,0.27838169999999995
345_TheGuardianLegend_02_03ApproachingNAJU.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/345_TheGuardianLegend_02_03ApproachingNAJU.mid,8.865202903747559,2025-08-15 15:50:24.594370,5.0,1.0786728858947754,7.0,5.0,0,1.8117647,7.78482460975647,7.0,1.8117647,-1.0,3.1882353,3.1882353
151_Gumshoe_05_06Stage2.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/151_Gumshoe_05_06Stage2.mid,20.997161388397217,2025-08-15 15:50:25.813974,5.8773584,1.4697513580322266,7.0,5.8773584,0,4.1136365,19.524693489074707,7.0,4.1136365,-1.0,1.7637219000000002,1.7637219000000002
289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen.mid,1.5682644844055176,2025-08-15 15:50:26.163129,1.75,0.436739444732666,7.0,1.75,0,0.0,1.1308543682098389,,0.0,,1.75,1.75
032_BioSenshiDan_IncreasertonoTatakai_16_17Boss.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/032_BioSenshiDan_IncreasertonoTatakai_16_17Boss.mid,7.824129819869995,2025-08-15 15:50:26.446344,4.7411346,0.891751766204834,7.0,4.7411346,0,5.4129553,6.931073427200317,7.0,5.4129553,-1.0,0.6718207000000005,0.6718207000000005
273_R_B_I_Baseball_00_01PlayBall.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/273_R_B_I_Baseball_00_01PlayBall.mid,7.03750467300415,2025-08-15 15:50:27.018593,6.2363634,0.7536373138427734,7.0,6.2363634,0,4.562963,6.282708168029785,7.0,4.562963,-1.0,1.6734004000000002,1.6734004000000002
287_S_C_A_T__SpecialCyberneticAttackTeam_07_08Stage32.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/287_S_C_A_T__SpecialCyberneticAttackTeam_07_08Stage32.mid,22.030152797698975,2025-08-15 15:50:27.135697,5.116592,2.0341501235961914,7.0,5.116592,0,3.3367875,19.99315643310547,7.0,3.3367875,-1.0,1.7798045,1.7798045
369_VS_NinjaJaJaMaru_kun_02_03StageStart.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/369_VS_NinjaJaJaMaru_kun_02_03StageStart.mid,1.770914077758789,2025-08-15 15:50:28.217580,,0.62868332862854,,,0,3.0,1.1416606903076172,7.0,3.0,-1.0,,
142_Ghosts_nGoblins_07_08ThemeofSatan56StageBoss.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/142_Ghosts_nGoblins_07_08ThemeofSatan56StageBoss.mid,4.1486663818359375,2025-08-15 15:50:31.167715,,0.6447768211364746,,,0,3.8387096,3.502938747406006,7.0,3.8387096,-1.0,,
046_CastlevaniaIII_Dracula_sCurse_20_21BigBattle2.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/046_CastlevaniaIII_Dracula_sCurse_20_21BigBattle2.mid,25.330673694610596,2025-08-15 15:50:31.317263,5.5479875,2.040916919708252,7.0,5.5479875,0,4.7370186,23.286927700042725,7.0,4.7370186,-1.0,0.8109688999999998,0.8109688999999998
052_Choplifter_01_02MainBGM.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/052_Choplifter_01_02MainBGM.mid,1.427842140197754,2025-08-15 15:50:32.745529,,0.5784111022949219,,,0,,0.848818302154541,,,,,
125_FlyingDragon_TheSecretScroll_06_07FightingTheme1.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/125_FlyingDragon_TheSecretScroll_06_07FightingTheme1.mid,7.385049104690552,2025-08-15 15:50:34.521056,0.0,0.9048886299133301,,0.0,0,5.425,6.478843927383423,7.0,5.425,-1.0,5.425,5.425
178_Ironsword_Wizards_amp_WarriorsII_06_07Sky.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/178_Ironsword_Wizards_amp_WarriorsII_06_07Sky.mid,19.86743402481079,2025-08-15 15:50:36.818096,0.0,0.9550306797027588,,0.0,0,2.3166666,18.91059637069702,7.0,2.3166666,-1.0,2.3166666,2.3166666
298_SolarJetman_HuntfortheGoldenWarpship_31_32DestinySummons.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/298_SolarJetman_HuntfortheGoldenWarpship_31_32DestinySummons.mid,15.560226440429688,2025-08-15 15:50:41.374581,6.0650263,1.8002257347106934,7.0,6.0650263,0,3.538889,13.758055686950684,7.0,3.538889,-1.0,2.5261373000000003,2.5261373000000003
361_Transformers_ConvoynoNazo_06_07Ending.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/361_Transformers_ConvoynoNazo_06_07Ending.mid,9.310484170913696,2025-08-15 15:50:42.056371,6.322581,0.8581066131591797,7.0,6.322581,0,4.745763,8.450858116149902,7.0,4.745763,-1.0,1.5768179999999994,1.5768179999999994
220_MarbleMadness_02_03Level3.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/220_MarbleMadness_02_03Level3.mid,16.23336696624756,2025-08-15 15:50:44.451253,5.5833335,1.4137914180755615,7.0,5.5833335,0,4.060498,14.817894697189331,7.0,4.060498,-1.0,1.5228355000000002,1.5228355000000002
088_DragonWarrior_05_06Battle.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/088_DragonWarrior_05_06Battle.mid,3.2819912433624268,2025-08-15 15:50:44.657570,6.1764708,0.9390239715576172,7.0,6.1764708,0,1.8571428,2.3421037197113037,7.0,1.8571428,-1.0,4.319328,4.319328
378_WaiWaiWorld2_SOS__ParsleyJou_37_38InvitationtoDevilsCastle2.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/378_WaiWaiWorld2_SOS__ParsleyJou_37_38InvitationtoDevilsCastle2.mid,10.367589712142944,2025-08-15 15:50:44.888971,3.1,1.1428544521331787,7.0,3.1,0,2.6753926,9.223268985748291,7.0,2.6753926,-1.0,0.4246074000000002,0.4246074000000002
139_GenpeiToumaden_ComputerBoardgame_15_16Unknown4.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/139_GenpeiToumaden_ComputerBoardgame_15_16Unknown4.mid,0.3933124542236328,2025-08-15 15:50:45.282625,0.0,0.08569455146789551,0.0,0.0,0,,0.3073391914367676,,,,,
380_WaronWheels_06_07MiamiMaimers.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/380_WaronWheels_06_07MiamiMaimers.mid,2.3722684383392334,2025-08-15 15:50:46.823834,1.1666666,0.6423652172088623,7.0,1.1666666,0,4.8,1.729283094406128,7.0,4.8,-1.0,3.6333333999999997,3.6333333999999997
036_BombermanII_06_07Area24.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/036_BombermanII_06_07Area24.mid,17.062357902526855,2025-08-15 15:50:48.230392,4.468493,1.2587175369262695,7.0,4.468493,0,5.0246577,15.801852941513062,7.0,5.0246577,-1.0,0.5561647000000001,0.5561647000000001
214_MadoolanoTsubasa_06_07BossBattle.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/214_MadoolanoTsubasa_06_07BossBattle.mid,1.990039348602295,2025-08-15 15:50:48.814200,,0.3404393196105957,,,0,3.2666667,1.6489124298095703,7.0,3.2666667,-1.0,,
347_TheKarateKid_06_07Boss.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/347_TheKarateKid_06_07Boss.mid,8.954726934432983,2025-08-15 15:50:51.011423,6.3771186,1.1267123222351074,7.0,6.3771186,0,2.5189395,7.826304912567139,7.0,2.5189395,-1.0,3.8581791,3.8581791
298_SolarJetman_HuntfortheGoldenWarpship_26_27ShammyGenGameplay.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/298_SolarJetman_HuntfortheGoldenWarpship_26_27ShammyGenGameplay.mid,27.69980549812317,2025-08-15 15:50:53.863318,6.5504203,3.0425243377685547,7.0,6.5504203,0,5.564361,24.651634693145752,7.0,5.564361,-1.0,0.9860593,0.9860593
378_WaiWaiWorld2_SOS__ParsleyJou_08_09RickleShooterGO4.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/378_WaiWaiWorld2_SOS__ParsleyJou_08_09RickleShooterGO4.mid,4.060956001281738,2025-08-15 15:50:55.072702,3.876923,0.7247707843780518,7.0,3.876923,0,4.4366198,3.335350751876831,7.0,4.4366198,-1.0,0.5596967999999998,0.5596967999999998
148_GradiusII_12_13TakeCareFinalBoss.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/148_GradiusII_12_13TakeCareFinalBoss.mid,19.09069800376892,2025-08-15 15:50:55.909122,4.521197,1.5275790691375732,7.0,4.521197,0,2.9734514,17.560582876205444,7.0,2.9734514,-1.0,1.5477455999999998,1.5477455999999998
319_SuperGun_01_02Stages14.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/319_SuperGun_01_02Stages14.mid,8.748170852661133,2025-08-15 15:50:57.562758,6.5625,1.0499107837677002,7.0,6.5625,0,4.76,7.696457624435425,7.0,4.76,-1.0,1.8025000000000002,1.8025000000000002
181_KainoBouken_TheQuestofKi_04_05MainBGM.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/181_KainoBouken_TheQuestofKi_04_05MainBGM.mid,14.176814794540405,2025-08-15 15:50:58.834773,5.7421875,1.155064582824707,7.0,5.7421875,0,2.8685968,13.019698143005371,7.0,2.8685968,-1.0,2.8735907,2.8735907
287_S_C_A_T__SpecialCyberneticAttackTeam_08_09Stage33.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/287_S_C_A_T__SpecialCyberneticAttackTeam_08_09Stage33.mid,12.898864030838013,2025-08-15 15:51:01.129554,4.0155807,1.1855762004852295,7.0,4.0155807,0,3.0951157,11.71167802810669,7.0,3.0951157,-1.0,0.9204650000000001,0.9204650000000001
129_FreedomForce_13_14Stage5.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/129_FreedomForce_13_14Stage5.mid,54.68224048614502,2025-08-15 15:51:01.507655,5.9637303,2.735013246536255,7.0,5.9637303,0,5.0920353,51.943280935287476,7.0,5.0920353,-1.0,0.8716949999999999,0.8716949999999999
160_HiryunoKenIII_5NinnoRyuSenshi_01_02MainTheme.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/160_HiryunoKenIII_5NinnoRyuSenshi_01_02MainTheme.mid,16.23463487625122,2025-08-15 15:51:01.517559,6.230603,1.402122974395752,7.0,6.230603,0,4.939394,14.830069303512573,7.0,4.939394,-1.0,1.2912090000000003,1.2912090000000003
338_TerraCresta_00_01GameStart.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/338_TerraCresta_00_01GameStart.mid,4.076618194580078,2025-08-15 15:51:01.639697,6.0789475,0.741199254989624,7.0,6.0789475,0,4.576923,3.3346197605133057,7.0,4.576923,-1.0,1.5020245,1.5020245
136_GanbareGoemon_KarakuriDouchuu_10_11MountainStage38.mid,nesmdb,/scratch/gilbreth/shang33/AIM/datasets/nesmdb/nesmdb/136_GanbareGoemon_KarakuriDouchuu_10_11MountainStage38.mid,6.870995283126831,2025-08-15 15:51:02.780574,5.090909,1.2440247535705566,7.0,5.090909,0,3.176923,5.623536109924316,7.0,3.176923,-1.0,1.913986,1.913986
